,lmList,bbox,center
10,"[[187, 508, 0], [205, 503, -44], [209, 470, -62], [171, 434, -73], [141, 397, -84], [254, 370, -46], [292, 311, -66], [314, 273, -78], [331, 238, -87], [221, 352, -39], [241, 278, -59], [253, 231, -74], [266, 190, -80], [189, 357, -36], [177, 290, -68], [171, 242, -93], [173, 200, -106], [162, 381, -35], [153, 365, -68], [155, 392, -80], [161, 419, -84]]","(141, 190, 190, 318)","(236, 349)"
11,"[[180, 510, 0], [203, 503, -44], [207, 468, -62], [167, 434, -71], [136, 398, -82], [250, 370, -45], [289, 311, -65], [311, 274, -78], [329, 239, -87], [216, 352, -39], [237, 279, -58], [250, 231, -73], [265, 189, -80], [183, 357, -37], [172, 289, -69], [168, 240, -96], [171, 195, -112], [155, 381, -36], [147, 367, -72], [149, 397, -85], [154, 425, -90]]","(136, 189, 193, 321)","(232, 349)"
12,"[[176, 504, 0], [196, 498, -46], [199, 462, -63], [160, 426, -71], [129, 390, -80], [245, 366, -47], [286, 308, -66], [308, 271, -77], [325, 236, -85], [212, 348, -39], [235, 274, -59], [248, 227, -72], [263, 186, -78], [179, 352, -35], [169, 285, -67], [166, 236, -92], [170, 191, -106], [152, 376, -32], [143, 362, -66], [145, 392, -78], [151, 422, -82]]","(129, 186, 196, 318)","(227, 345)"
13,"[[175, 498, 0], [194, 492, -48], [196, 453, -65], [155, 415, -73], [124, 378, -82], [243, 359, -48], [284, 301, -66], [306, 264, -77], [324, 229, -84], [210, 340, -38], [233, 267, -59], [247, 220, -72], [262, 179, -78], [177, 344, -33], [167, 278, -66], [163, 229, -91], [168, 184, -105], [149, 367, -29], [142, 354, -64], [144, 385, -76], [152, 414, -80]]","(124, 179, 200, 319)","(224, 338)"
14,"[[175, 495, 0], [193, 491, -49], [194, 455, -68], [156, 416, -78], [130, 376, -88], [245, 359, -49], [284, 302, -70], [306, 265, -84], [324, 230, -93], [212, 340, -40], [235, 265, -62], [247, 218, -76], [262, 177, -83], [179, 344, -36], [170, 276, -70], [166, 230, -96], [171, 187, -110], [152, 369, -34], [142, 354, -72], [144, 384, -85], [151, 411, -90]]","(130, 177, 194, 318)","(227, 336)"
15,"[[181, 495, 0], [195, 489, -47], [197, 453, -65], [162, 414, -74], [133, 376, -84], [248, 358, -46], [286, 301, -66], [308, 264, -79], [326, 229, -88], [217, 339, -38], [238, 265, -59], [250, 218, -73], [263, 177, -80], [186, 342, -34], [175, 274, -67], [170, 229, -92], [173, 187, -106], [159, 365, -32], [148, 348, -68], [149, 378, -81], [154, 407, -85]]","(133, 177, 193, 318)","(229, 336)"
16,"[[181, 494, 0], [198, 487, -48], [199, 449, -66], [161, 411, -75], [133, 372, -84], [250, 355, -47], [288, 299, -67], [310, 262, -80], [328, 227, -89], [217, 337, -38], [239, 263, -60], [251, 217, -74], [265, 176, -81], [185, 341, -34], [174, 273, -68], [170, 227, -94], [173, 184, -107], [158, 365, -32], [148, 348, -68], [150, 377, -81], [156, 405, -86]]","(133, 176, 195, 318)","(230, 335)"
17,"[[184, 493, 0], [199, 487, -47], [200, 450, -64], [164, 411, -73], [137, 372, -82], [252, 355, -46], [290, 298, -66], [310, 261, -79], [328, 226, -88], [220, 336, -38], [241, 262, -59], [252, 216, -73], [265, 175, -80], [187, 340, -34], [177, 272, -68], [171, 226, -93], [173, 183, -107], [160, 363, -33], [151, 345, -68], [152, 374, -80], [157, 402, -84]]","(137, 175, 191, 318)","(232, 334)"
18,"[[192, 485, 0], [215, 479, -45], [219, 445, -65], [173, 408, -77], [141, 370, -89], [252, 342, -50], [282, 279, -69], [298, 240, -80], [310, 202, -89], [216, 327, -43], [228, 250, -59], [233, 202, -74], [239, 161, -82], [183, 335, -38], [161, 268, -67], [148, 221, -93], [143, 181, -109], [156, 361, -36], [147, 345, -68], [155, 372, -82], [165, 399, -89]]","(141, 161, 169, 324)","(225, 323)"
19,"[[199, 483, 0], [223, 474, -46], [223, 438, -65], [175, 404, -77], [141, 368, -89], [249, 337, -52], [273, 271, -71], [285, 230, -82], [293, 192, -91], [212, 326, -44], [217, 249, -61], [218, 200, -76], [221, 159, -84], [181, 336, -40], [152, 270, -70], [134, 225, -96], [125, 185, -112], [158, 363, -38], [146, 347, -71], [156, 375, -85], [168, 403, -91]]","(125, 159, 168, 324)","(209, 321)"
20,"[[206, 485, 0], [231, 477, -48], [232, 443, -69], [184, 409, -82], [148, 373, -94], [250, 336, -53], [270, 267, -73], [280, 225, -86], [287, 186, -95], [211, 328, -44], [210, 249, -65], [208, 199, -81], [208, 157, -91], [182, 341, -40], [149, 276, -71], [128, 232, -97], [117, 192, -112], [160, 371, -37], [149, 349, -71], [158, 375, -83], [170, 402, -88]]","(117, 157, 170, 328)","(202, 321)"
21,"[[229, 493, 0], [260, 479, -43], [268, 443, -62], [219, 417, -74], [175, 389, -87], [272, 338, -48], [290, 268, -68], [296, 225, -82], [299, 183, -93], [232, 331, -44], [229, 254, -63], [224, 204, -81], [220, 160, -92], [202, 347, -43], [168, 285, -74], [146, 242, -100], [130, 200, -116], [182, 379, -44], [173, 362, -78], [185, 389, -90], [197, 416, -94]]","(130, 160, 169, 333)","(214, 326)"
22,"[[231, 492, 0], [262, 481, -44], [272, 447, -64], [225, 423, -76], [183, 397, -89], [273, 338, -51], [292, 270, -71], [300, 227, -83], [305, 186, -93], [232, 331, -46], [229, 253, -65], [225, 204, -81], [221, 160, -91], [203, 346, -44], [167, 286, -75], [145, 243, -101], [130, 201, -118], [183, 379, -44], [174, 363, -78], [186, 392, -90], [199, 419, -95]]","(130, 160, 175, 332)","(217, 326)"
23,"[[232, 489, 0], [262, 477, -46], [271, 443, -66], [223, 416, -77], [181, 388, -89], [274, 335, -52], [292, 265, -71], [299, 222, -83], [303, 183, -92], [234, 328, -45], [230, 250, -65], [225, 201, -81], [221, 159, -90], [204, 344, -42], [168, 283, -73], [145, 240, -99], [130, 200, -114], [185, 376, -40], [173, 357, -73], [184, 384, -84], [197, 413, -88]]","(130, 159, 173, 330)","(216, 324)"
24,"[[231, 488, 0], [262, 477, -45], [270, 443, -65], [222, 416, -78], [180, 387, -90], [272, 334, -51], [291, 264, -71], [298, 222, -84], [302, 182, -94], [232, 327, -45], [228, 249, -65], [224, 200, -82], [221, 157, -92], [203, 343, -43], [167, 282, -74], [144, 239, -101], [129, 199, -117], [183, 376, -42], [173, 356, -76], [184, 383, -88], [197, 411, -93]]","(129, 157, 173, 331)","(215, 322)"
25,"[[231, 488, 0], [264, 476, -44], [274, 442, -63], [227, 418, -75], [184, 393, -88], [273, 332, -50], [291, 263, -69], [297, 220, -82], [301, 180, -91], [232, 326, -45], [227, 248, -64], [222, 199, -81], [219, 156, -91], [202, 342, -43], [166, 282, -74], [142, 239, -101], [127, 199, -117], [183, 375, -44], [173, 358, -77], [186, 386, -89], [199, 414, -94]]","(127, 156, 174, 332)","(214, 322)"
26,"[[232, 483, 0], [263, 471, -43], [274, 437, -63], [226, 411, -75], [183, 383, -86], [273, 330, -51], [291, 261, -71], [298, 218, -82], [301, 177, -91], [232, 323, -46], [229, 245, -66], [223, 196, -81], [219, 153, -90], [203, 338, -44], [167, 278, -76], [145, 236, -100], [130, 195, -115], [183, 370, -44], [173, 352, -77], [185, 380, -87], [197, 409, -90]]","(130, 153, 171, 330)","(215, 318)"
27,"[[229, 484, 0], [260, 475, -46], [270, 442, -66], [223, 415, -79], [183, 384, -91], [273, 332, -52], [292, 262, -73], [299, 220, -86], [303, 179, -96], [232, 324, -47], [229, 245, -67], [225, 196, -84], [222, 152, -94], [203, 339, -44], [168, 278, -77], [146, 236, -103], [132, 195, -119], [184, 371, -44], [173, 353, -79], [184, 381, -90], [196, 409, -94]]","(132, 152, 171, 332)","(217, 318)"
28,"[[210, 504, 0], [233, 498, -45], [239, 469, -67], [193, 437, -83], [155, 403, -98], [267, 360, -53], [298, 296, -76], [314, 254, -92], [327, 216, -104], [227, 347, -48], [237, 267, -71], [243, 217, -89], [250, 174, -98], [195, 358, -47], [170, 291, -82], [154, 245, -109], [146, 203, -125], [172, 386, -48], [164, 371, -84], [170, 398, -96], [180, 425, -101]]","(146, 174, 181, 330)","(236, 339)"
29,"[[204, 512, 0], [228, 510, -47], [236, 483, -70], [190, 453, -85], [152, 420, -100], [263, 371, -59], [295, 306, -82], [312, 265, -96], [326, 226, -106], [224, 356, -53], [235, 278, -75], [240, 228, -92], [248, 185, -102], [191, 366, -50], [164, 301, -84], [147, 254, -111], [140, 212, -127], [167, 393, -49], [155, 382, -86], [160, 413, -98], [171, 443, -102]]","(140, 185, 186, 327)","(233, 348)"
30,"[[204, 515, 0], [224, 509, -46], [224, 477, -66], [180, 447, -77], [144, 415, -88], [257, 372, -54], [290, 309, -75], [307, 269, -87], [321, 231, -95], [220, 357, -47], [231, 280, -69], [236, 231, -84], [244, 188, -92], [188, 367, -43], [161, 301, -78], [146, 254, -104], [140, 209, -119], [163, 395, -41], [150, 381, -77], [155, 412, -88], [165, 442, -93]]","(140, 188, 181, 327)","(230, 351)"
31,"[[200, 514, 0], [223, 509, -47], [224, 475, -66], [182, 445, -77], [147, 411, -87], [257, 369, -53], [289, 305, -73], [306, 265, -86], [320, 226, -95], [219, 355, -45], [230, 279, -66], [236, 229, -82], [244, 184, -89], [186, 364, -41], [163, 297, -76], [148, 249, -104], [143, 203, -120], [161, 391, -40], [152, 377, -76], [158, 408, -89], [168, 438, -94]]","(143, 184, 177, 330)","(231, 349)"
32,"[[199, 512, 0], [223, 507, -48], [225, 473, -68], [181, 443, -80], [148, 406, -91], [257, 368, -55], [290, 303, -76], [307, 263, -89], [321, 224, -98], [221, 354, -47], [232, 275, -70], [237, 225, -86], [244, 181, -93], [188, 362, -43], [165, 295, -79], [151, 247, -107], [146, 201, -122], [162, 390, -41], [152, 375, -78], [158, 408, -91], [168, 438, -95]]","(146, 181, 175, 331)","(233, 346)"
33,"[[206, 505, 0], [229, 503, -49], [236, 472, -69], [192, 438, -80], [158, 402, -92], [265, 364, -56], [297, 299, -77], [313, 258, -90], [327, 219, -99], [229, 349, -48], [240, 271, -70], [243, 221, -86], [250, 176, -95], [197, 357, -42], [174, 290, -77], [158, 242, -104], [153, 198, -119], [172, 385, -40], [160, 368, -74], [164, 398, -86], [173, 429, -90]]","(153, 176, 174, 329)","(240, 340)"
34,"[[206, 506, 0], [231, 499, -48], [236, 466, -68], [193, 435, -79], [159, 400, -91], [266, 360, -54], [298, 296, -74], [314, 256, -87], [326, 217, -97], [229, 347, -47], [238, 270, -67], [242, 220, -83], [247, 176, -92], [197, 356, -43], [172, 290, -76], [157, 244, -103], [150, 200, -118], [172, 384, -41], [162, 368, -77], [169, 399, -89], [179, 428, -93]]","(150, 176, 176, 330)","(238, 341)"
35,"[[215, 497, 0], [245, 488, -42], [257, 457, -62], [207, 432, -75], [165, 405, -90], [265, 348, -51], [289, 280, -71], [301, 237, -84], [309, 197, -94], [225, 338, -47], [227, 258, -64], [227, 208, -81], [228, 165, -91], [194, 351, -47], [164, 287, -76], [145, 241, -103], [132, 200, -120], [170, 382, -48], [164, 366, -79], [176, 393, -91], [187, 422, -97]]","(132, 165, 177, 332)","(220, 331)"
36,"[[219, 491, 0], [247, 484, -50], [251, 452, -72], [203, 424, -85], [164, 393, -99], [259, 341, -60], [278, 271, -81], [286, 227, -94], [290, 187, -103], [220, 333, -51], [218, 253, -70], [215, 203, -86], [212, 161, -97], [190, 346, -45], [154, 284, -76], [132, 239, -103], [117, 200, -120], [169, 376, -42], [159, 361, -76], [172, 388, -90], [186, 416, -97]]","(117, 161, 173, 330)","(203, 326)"
37,"[[220, 491, 0], [250, 483, -49], [256, 450, -71], [205, 422, -84], [164, 391, -98], [258, 340, -58], [272, 267, -80], [277, 223, -94], [279, 181, -104], [218, 333, -50], [211, 254, -71], [204, 203, -88], [199, 160, -99], [188, 347, -46], [151, 285, -78], [126, 242, -106], [111, 201, -123], [169, 379, -45], [156, 361, -79], [169, 387, -93], [182, 415, -99]]","(111, 160, 168, 331)","(195, 325)"
38,"[[240, 499, 0], [271, 484, -42], [278, 449, -62], [231, 428, -76], [185, 405, -91], [276, 340, -50], [288, 268, -71], [290, 224, -86], [290, 182, -97], [233, 337, -48], [222, 259, -67], [213, 208, -85], [207, 163, -96], [202, 355, -48], [162, 294, -80], [137, 251, -107], [119, 212, -124], [183, 390, -51], [174, 372, -86], [188, 398, -98], [202, 425, -102]]","(119, 163, 171, 336)","(204, 331)"
39,"[[241, 500, 0], [274, 486, -45], [287, 453, -65], [238, 431, -77], [190, 410, -90], [279, 341, -53], [293, 269, -74], [297, 226, -87], [298, 184, -97], [235, 337, -48], [226, 259, -68], [217, 209, -85], [209, 165, -96], [205, 354, -47], [166, 296, -79], [142, 253, -106], [124, 212, -122], [187, 389, -47], [175, 373, -81], [189, 401, -92], [203, 429, -97]]","(124, 165, 174, 335)","(211, 332)"
40,"[[240, 507, 0], [276, 494, -44], [289, 458, -64], [239, 437, -77], [192, 413, -91], [281, 347, -53], [297, 274, -75], [302, 230, -89], [305, 188, -99], [236, 342, -49], [228, 263, -69], [220, 212, -88], [214, 167, -99], [206, 360, -49], [167, 301, -81], [143, 258, -110], [126, 216, -128], [187, 395, -50], [179, 383, -87], [194, 412, -101], [209, 438, -107]]","(126, 167, 179, 340)","(215, 337)"
41,"[[240, 509, 0], [272, 497, -48], [282, 461, -69], [229, 439, -82], [183, 413, -96], [277, 347, -54], [293, 275, -76], [299, 230, -91], [302, 188, -101], [234, 342, -48], [226, 262, -68], [219, 212, -87], [214, 168, -98], [203, 360, -46], [165, 300, -78], [141, 257, -107], [124, 216, -124], [184, 394, -46], [177, 378, -82], [192, 406, -95], [206, 432, -101]]","(124, 168, 178, 341)","(213, 338)"
42,"[[232, 510, 0], [264, 496, -43], [271, 459, -62], [220, 435, -74], [175, 410, -86], [269, 348, -49], [289, 276, -69], [295, 231, -82], [298, 189, -92], [226, 343, -45], [220, 262, -64], [213, 211, -81], [208, 166, -91], [196, 360, -44], [158, 297, -77], [134, 254, -104], [117, 213, -120], [177, 394, -45], [168, 376, -80], [182, 404, -92], [195, 432, -96]]","(117, 166, 181, 344)","(207, 338)"
43,"[[216, 508, 0], [246, 496, -44], [252, 460, -63], [205, 428, -75], [165, 395, -88], [261, 349, -46], [285, 278, -66], [295, 234, -79], [302, 193, -89], [220, 340, -41], [220, 259, -62], [218, 209, -78], [217, 164, -86], [189, 355, -40], [157, 290, -74], [138, 244, -102], [126, 201, -118], [169, 388, -41], [161, 371, -78], [173, 399, -92], [185, 427, -97]]","(126, 164, 176, 344)","(214, 336)"
44,"[[210, 510, 0], [241, 498, -44], [247, 458, -61], [197, 423, -70], [157, 390, -80], [260, 348, -44], [286, 278, -62], [298, 235, -73], [306, 195, -82], [220, 339, -38], [223, 258, -56], [222, 208, -71], [223, 164, -79], [188, 353, -35], [160, 286, -67], [143, 240, -95], [132, 198, -111], [167, 385, -35], [158, 364, -71], [169, 393, -85], [180, 422, -90]]","(132, 164, 174, 346)","(219, 337)"
45,"[[197, 526, 0], [217, 513, -49], [212, 466, -67], [172, 420, -76], [144, 379, -84], [258, 363, -37], [287, 300, -56], [303, 259, -71], [315, 223, -83], [221, 350, -27], [233, 271, -46], [240, 223, -61], [248, 184, -70], [188, 360, -23], [172, 290, -54], [164, 245, -80], [163, 206, -95], [163, 388, -22], [153, 365, -59], [159, 391, -73], [168, 416, -79]]","(144, 184, 171, 342)","(229, 355)"
46,"[[195, 531, 0], [216, 517, -47], [212, 470, -63], [175, 424, -70], [146, 383, -77], [255, 368, -36], [286, 303, -53], [304, 262, -65], [318, 224, -75], [221, 355, -27], [233, 276, -45], [240, 228, -58], [248, 187, -65], [189, 365, -23], [172, 294, -53], [163, 249, -77], [161, 208, -89], [166, 392, -21], [155, 365, -55], [158, 391, -67], [165, 420, -71]]","(146, 187, 172, 344)","(232, 359)"
47,"[[200, 529, 0], [216, 518, -44], [214, 473, -60], [177, 430, -68], [149, 389, -75], [256, 370, -34], [288, 306, -51], [306, 265, -63], [320, 227, -72], [222, 356, -26], [234, 276, -45], [241, 228, -58], [250, 188, -63], [191, 365, -23], [176, 295, -54], [169, 250, -76], [168, 209, -86], [169, 392, -23], [157, 368, -56], [158, 396, -66], [163, 424, -68]]","(149, 188, 171, 341)","(234, 358)"
48,"[[207, 523, 0], [231, 506, -42], [235, 462, -56], [197, 418, -63], [166, 379, -68], [265, 362, -31], [295, 296, -46], [310, 256, -56], [321, 218, -64], [230, 350, -24], [243, 270, -41], [248, 223, -53], [254, 183, -59], [201, 360, -20], [184, 293, -48], [175, 248, -69], [172, 206, -80], [179, 388, -19], [170, 358, -48], [174, 383, -56], [181, 410, -57]]","(166, 183, 155, 340)","(243, 353)"
49,"[[212, 516, 0], [236, 503, -42], [239, 462, -57], [200, 419, -66], [170, 379, -74], [267, 359, -36], [296, 295, -51], [312, 255, -62], [323, 218, -70], [232, 347, -29], [243, 270, -46], [248, 224, -59], [253, 184, -65], [202, 358, -26], [185, 291, -54], [175, 248, -75], [170, 209, -86], [181, 385, -26], [175, 356, -55], [178, 381, -63], [183, 409, -65]]","(170, 184, 153, 332)","(246, 350)"
50,"[[215, 513, 0], [238, 500, -42], [241, 460, -59], [203, 419, -69], [172, 380, -77], [268, 359, -38], [296, 294, -55], [311, 254, -66], [322, 217, -74], [234, 347, -31], [244, 270, -49], [248, 223, -62], [253, 184, -67], [205, 357, -28], [185, 292, -58], [174, 248, -79], [168, 210, -90], [185, 385, -28], [177, 361, -59], [180, 388, -69], [185, 417, -71]]","(168, 184, 154, 329)","(245, 348)"
51,"[[233, 511, 0], [259, 495, -38], [268, 459, -53], [227, 427, -63], [189, 398, -72], [280, 358, -36], [301, 294, -50], [311, 254, -60], [317, 217, -68], [243, 350, -31], [245, 276, -46], [244, 232, -60], [244, 192, -68], [214, 364, -30], [190, 301, -56], [174, 260, -78], [163, 222, -91], [193, 393, -31], [187, 366, -58], [194, 390, -66], [202, 419, -69]]","(163, 192, 154, 319)","(240, 351)"
52,"[[243, 509, 0], [268, 494, -38], [277, 459, -54], [239, 430, -64], [201, 405, -74], [285, 360, -40], [302, 295, -55], [310, 256, -66], [314, 219, -74], [248, 353, -35], [247, 280, -50], [245, 236, -63], [243, 198, -71], [221, 366, -33], [195, 307, -59], [178, 266, -80], [167, 229, -93], [202, 395, -34], [194, 373, -60], [202, 398, -68], [211, 427, -70]]","(167, 198, 147, 311)","(240, 353)"
53,"[[268, 520, 0], [295, 502, -30], [305, 467, -43], [270, 442, -52], [234, 423, -63], [306, 376, -28], [317, 319, -42], [321, 283, -53], [323, 249, -62], [271, 372, -27], [268, 306, -40], [265, 265, -54], [262, 229, -63], [245, 387, -30], [222, 334, -51], [209, 298, -72], [199, 264, -85], [228, 415, -34], [224, 395, -58], [233, 416, -66], [242, 440, -70]]","(199, 229, 124, 291)","(261, 374)"
54,"[[275, 520, 0], [302, 504, -27], [314, 471, -40], [283, 450, -50], [248, 431, -61], [312, 381, -28], [324, 323, -41], [329, 288, -50], [332, 256, -57], [277, 376, -28], [273, 313, -40], [270, 272, -53], [268, 239, -61], [251, 391, -31], [226, 338, -53], [211, 301, -76], [198, 271, -91], [235, 418, -35], [234, 406, -62], [245, 430, -74], [254, 454, -80]]","(198, 239, 134, 281)","(265, 379)"
55,"[[281, 521, 0], [307, 504, -23], [319, 471, -33], [290, 450, -41], [257, 433, -49], [315, 383, -23], [328, 328, -34], [333, 294, -41], [336, 262, -47], [280, 380, -25], [277, 318, -35], [275, 278, -46], [273, 244, -53], [255, 395, -29], [232, 344, -49], [218, 307, -71], [207, 275, -86], [238, 422, -34], [243, 408, -58], [255, 431, -68], [264, 455, -73]]","(207, 244, 129, 277)","(271, 382)"
56,"[[285, 524, 0], [312, 508, -24], [324, 474, -34], [296, 454, -41], [264, 437, -49], [320, 389, -24], [331, 335, -35], [336, 302, -42], [338, 271, -48], [286, 385, -26], [284, 324, -36], [282, 285, -47], [280, 252, -54], [261, 400, -29], [239, 350, -51], [226, 314, -73], [216, 283, -87], [244, 426, -34], [250, 412, -60], [263, 436, -70], [273, 461, -75]]","(216, 252, 122, 272)","(277, 388)"
57,"[[286, 524, 0], [313, 506, -24], [324, 472, -33], [294, 451, -40], [262, 434, -47], [320, 389, -23], [333, 337, -34], [338, 303, -41], [340, 273, -46], [287, 385, -24], [285, 325, -34], [284, 286, -44], [281, 253, -51], [261, 399, -27], [240, 350, -48], [228, 314, -70], [217, 283, -84], [244, 426, -31], [250, 415, -57], [264, 437, -68], [273, 460, -73]]","(217, 253, 123, 271)","(278, 388)"
58,"[[279, 526, 0], [308, 511, -25], [320, 477, -36], [293, 456, -42], [261, 439, -50], [319, 393, -26], [335, 340, -37], [341, 306, -45], [343, 275, -52], [286, 387, -26], [287, 327, -37], [286, 288, -48], [284, 254, -55], [259, 401, -29], [240, 352, -51], [229, 315, -74], [219, 283, -89], [241, 427, -33], [248, 420, -60], [259, 443, -73], [267, 466, -78]]","(219, 254, 124, 272)","(281, 390)"
59,"[[278, 527, 0], [306, 513, -26], [316, 481, -36], [291, 459, -43], [260, 439, -49], [319, 395, -26], [335, 342, -38], [342, 309, -46], [345, 277, -52], [286, 390, -27], [289, 328, -37], [288, 288, -48], [287, 255, -54], [260, 403, -29], [242, 352, -51], [231, 314, -72], [221, 282, -85], [241, 431, -33], [247, 415, -57], [258, 438, -66], [265, 462, -70]]","(221, 255, 124, 272)","(283, 391)"
60,"[[255, 536, 0], [284, 525, -27], [296, 493, -38], [265, 466, -44], [237, 444, -51], [315, 415, -25], [340, 365, -38], [353, 333, -47], [362, 304, -54], [285, 404, -24], [299, 342, -34], [306, 303, -44], [312, 271, -50], [259, 411, -26], [249, 357, -46], [243, 320, -66], [241, 286, -79], [238, 431, -29], [239, 417, -54], [244, 440, -62], [250, 462, -66]]","(237, 271, 125, 265)","(299, 403)"
61,"[[246, 540, 0], [279, 530, -27], [294, 500, -38], [265, 474, -45], [238, 449, -52], [312, 421, -27], [338, 371, -39], [353, 339, -47], [364, 309, -54], [283, 408, -26], [297, 348, -37], [304, 310, -48], [311, 276, -54], [256, 414, -28], [247, 360, -50], [242, 321, -70], [239, 287, -82], [233, 434, -31], [235, 421, -56], [238, 446, -65], [241, 471, -68]]","(233, 276, 131, 264)","(298, 408)"
62,"[[241, 542, 0], [272, 534, -27], [285, 504, -38], [259, 476, -44], [235, 448, -52], [309, 423, -27], [336, 374, -40], [352, 343, -48], [363, 313, -54], [280, 410, -26], [296, 350, -38], [304, 312, -48], [312, 278, -54], [253, 415, -28], [244, 361, -49], [240, 322, -68], [238, 288, -80], [229, 436, -31], [232, 420, -55], [234, 443, -63], [237, 468, -66]]","(229, 278, 134, 264)","(296, 410)"
63,"[[231, 540, 0], [262, 534, -31], [273, 503, -43], [247, 473, -51], [223, 442, -58], [299, 420, -29], [326, 371, -43], [341, 340, -52], [353, 309, -59], [272, 406, -27], [288, 348, -39], [297, 309, -50], [305, 275, -57], [245, 411, -27], [236, 356, -50], [232, 318, -71], [230, 284, -84], [221, 431, -29], [224, 416, -55], [228, 441, -66], [231, 466, -70]]","(221, 275, 132, 265)","(287, 407)"
