,lmList,bbox,center
32,"[[667, 471, 0], [624, 457, -20], [589, 413, -29], [601, 362, -36], [631, 338, -44], [559, 355, -13], [529, 304, -24], [514, 271, -35], [503, 243, -45], [587, 334, -15], [563, 271, -24], [552, 235, -35], [540, 202, -45], [619, 328, -20], [602, 268, -31], [593, 231, -46], [583, 199, -58], [653, 333, -27], [655, 288, -40], [656, 257, -49], [655, 229, -57]]","(503, 199, 164, 272)","(585, 335)"
33,"[[655, 473, 0], [609, 456, -18], [576, 410, -25], [594, 363, -31], [630, 343, -38], [557, 348, -12], [533, 293, -21], [521, 260, -29], [512, 232, -37], [589, 330, -15], [573, 266, -21], [565, 228, -31], [559, 196, -40], [622, 329, -21], [618, 267, -32], [615, 229, -48], [611, 196, -60], [656, 339, -28], [669, 296, -43], [676, 266, -53], [682, 238, -61]]","(512, 196, 170, 277)","(597, 334)"
34,"[[653, 475, 0], [608, 460, -19], [576, 414, -27], [593, 370, -33], [627, 346, -41], [560, 344, -14], [538, 288, -25], [528, 255, -35], [520, 227, -44], [594, 327, -17], [582, 262, -25], [575, 223, -37], [571, 192, -46], [627, 328, -23], [627, 265, -36], [627, 227, -52], [626, 193, -64], [659, 342, -30], [675, 298, -47], [685, 269, -58], [693, 242, -65]]","(520, 192, 173, 283)","(606, 333)"
35,"[[636, 476, 0], [594, 454, -20], [572, 403, -28], [598, 361, -34], [634, 347, -42], [565, 334, -15], [552, 276, -25], [549, 240, -35], [548, 210, -43], [600, 323, -17], [600, 256, -26], [602, 217, -37], [604, 185, -46], [632, 329, -22], [644, 268, -35], [650, 230, -51], [655, 198, -63], [661, 346, -29], [685, 307, -46], [700, 280, -57], [714, 255, -64]]","(548, 185, 166, 291)","(631, 330)"
36,"[[631, 475, 0], [590, 452, -19], [569, 402, -27], [596, 364, -34], [631, 350, -42], [565, 333, -14], [555, 275, -26], [552, 239, -36], [551, 208, -45], [601, 323, -18], [603, 256, -26], [605, 217, -38], [607, 183, -48], [633, 330, -24], [645, 268, -37], [653, 231, -54], [659, 197, -66], [661, 348, -31], [685, 309, -47], [701, 282, -58], [715, 256, -66]]","(551, 183, 164, 292)","(633, 329)"
37,"[[629, 476, 0], [588, 453, -19], [567, 405, -28], [591, 368, -36], [624, 352, -44], [563, 331, -15], [553, 274, -27], [551, 238, -38], [551, 207, -48], [599, 322, -18], [601, 256, -28], [604, 216, -40], [607, 183, -49], [631, 329, -24], [643, 268, -38], [652, 230, -54], [658, 196, -66], [659, 348, -32], [683, 309, -48], [700, 282, -58], [713, 257, -66]]","(551, 183, 162, 293)","(632, 329)"
38,"[[622, 472, 0], [582, 448, -18], [562, 396, -25], [588, 357, -30], [623, 345, -37], [556, 328, -12], [545, 270, -22], [543, 235, -32], [543, 204, -40], [592, 318, -14], [593, 253, -22], [596, 214, -33], [600, 182, -41], [624, 325, -20], [636, 264, -33], [643, 226, -48], [649, 192, -60], [652, 343, -28], [677, 305, -43], [693, 279, -54], [706, 252, -62]]","(543, 182, 163, 290)","(624, 327)"
39,"[[623, 471, 0], [582, 447, -19], [561, 394, -25], [589, 354, -31], [626, 343, -37], [555, 327, -13], [545, 269, -23], [543, 232, -33], [544, 202, -41], [591, 317, -15], [592, 251, -23], [595, 212, -34], [597, 180, -42], [623, 324, -21], [633, 263, -33], [640, 225, -49], [645, 192, -61], [650, 342, -28], [673, 304, -43], [690, 277, -54], [703, 252, -62]]","(543, 180, 160, 291)","(623, 325)"
40,"[[623, 471, 0], [582, 448, -18], [561, 394, -24], [587, 353, -29], [622, 342, -34], [553, 326, -11], [544, 268, -20], [541, 231, -29], [540, 202, -37], [589, 316, -13], [590, 251, -20], [592, 212, -31], [593, 179, -39], [621, 323, -19], [631, 262, -30], [637, 224, -46], [641, 191, -58], [649, 340, -26], [672, 302, -41], [687, 275, -51], [700, 249, -59]]","(540, 179, 160, 292)","(620, 325)"
41,"[[621, 469, 0], [581, 448, -17], [553, 397, -22], [573, 353, -27], [607, 335, -31], [539, 331, -7], [518, 276, -17], [510, 241, -26], [504, 213, -34], [571, 316, -10], [563, 252, -16], [560, 215, -25], [557, 184, -32], [604, 319, -16], [604, 257, -25], [603, 221, -37], [601, 188, -47], [635, 333, -24], [651, 292, -36], [661, 264, -44], [669, 238, -50]]","(504, 184, 165, 285)","(586, 326)"
42,"[[639, 463, 0], [594, 451, -19], [557, 405, -27], [569, 355, -33], [601, 332, -38], [528, 345, -12], [495, 298, -22], [479, 266, -32], [466, 238, -41], [556, 323, -14], [532, 261, -21], [521, 224, -29], [510, 194, -37], [588, 319, -19], [574, 259, -29], [565, 221, -40], [554, 190, -50], [622, 327, -26], [626, 280, -38], [628, 249, -45], [628, 222, -52]]","(466, 190, 173, 273)","(552, 326)"
43,"[[647, 459, 0], [603, 449, -19], [563, 406, -27], [574, 355, -34], [603, 328, -40], [529, 351, -13], [492, 302, -24], [472, 271, -34], [458, 243, -43], [556, 326, -16], [527, 264, -23], [512, 227, -34], [499, 195, -43], [588, 319, -21], [568, 258, -31], [556, 222, -46], [543, 190, -58], [623, 323, -28], [623, 277, -40], [623, 246, -50], [621, 218, -58]]","(458, 190, 189, 269)","(552, 324)"
44,"[[650, 456, 0], [606, 448, -22], [567, 406, -31], [574, 354, -38], [602, 327, -44], [528, 349, -14], [491, 302, -25], [472, 271, -35], [457, 243, -45], [556, 325, -15], [525, 264, -23], [510, 228, -34], [495, 196, -44], [588, 317, -20], [566, 258, -31], [553, 222, -46], [539, 189, -58], [623, 321, -26], [621, 275, -39], [619, 244, -49], [616, 216, -57]]","(457, 189, 193, 267)","(553, 322)"
45,"[[652, 453, 0], [607, 444, -21], [567, 403, -29], [575, 351, -37], [603, 324, -44], [529, 348, -14], [492, 300, -25], [472, 269, -36], [458, 241, -45], [556, 324, -16], [526, 263, -24], [510, 227, -36], [496, 195, -46], [588, 316, -21], [566, 257, -32], [554, 220, -47], [541, 188, -59], [623, 318, -27], [620, 273, -40], [618, 242, -49], [614, 214, -57]]","(458, 188, 194, 265)","(555, 320)"
46,"[[646, 440, 0], [600, 428, -20], [564, 386, -28], [573, 335, -35], [608, 312, -42], [529, 329, -10], [497, 276, -18], [480, 245, -27], [467, 218, -36], [557, 307, -12], [530, 246, -17], [515, 210, -27], [502, 178, -36], [590, 300, -16], [572, 241, -24], [560, 205, -38], [548, 173, -50], [625, 303, -22], [626, 259, -32], [624, 228, -41], [623, 200, -48]]","(467, 173, 179, 267)","(556, 306)"
47,"[[644, 438, 0], [599, 424, -20], [565, 384, -29], [575, 334, -37], [605, 309, -44], [529, 327, -13], [496, 275, -23], [479, 244, -34], [467, 216, -43], [558, 304, -15], [531, 243, -22], [518, 207, -33], [506, 176, -43], [590, 298, -19], [573, 238, -29], [563, 202, -44], [552, 170, -57], [625, 303, -25], [625, 257, -37], [624, 226, -47], [622, 199, -54]]","(467, 170, 177, 268)","(555, 304)"
48,"[[639, 432, 0], [595, 417, -20], [562, 375, -29], [573, 326, -36], [604, 298, -44], [532, 313, -13], [502, 258, -23], [488, 225, -32], [477, 197, -40], [562, 293, -15], [540, 230, -21], [528, 192, -31], [517, 161, -40], [596, 288, -20], [583, 227, -29], [576, 190, -43], [567, 158, -55], [629, 295, -26], [635, 250, -39], [638, 220, -48], [640, 193, -55]]","(477, 158, 163, 274)","(558, 295)"
49,"[[636, 433, 0], [592, 414, -18], [560, 368, -26], [576, 320, -32], [611, 297, -40], [535, 306, -12], [507, 252, -21], [493, 219, -31], [483, 190, -40], [566, 287, -15], [547, 223, -21], [537, 185, -32], [528, 153, -42], [600, 285, -21], [593, 223, -31], [587, 185, -46], [581, 153, -58], [634, 294, -28], [642, 249, -41], [647, 219, -51], [651, 192, -59]]","(483, 153, 168, 280)","(567, 293)"
50,"[[632, 434, 0], [589, 414, -18], [558, 365, -25], [578, 318, -32], [614, 298, -39], [538, 299, -11], [515, 243, -21], [503, 209, -30], [494, 180, -40], [571, 282, -14], [556, 217, -21], [547, 178, -32], [541, 146, -41], [605, 282, -20], [601, 218, -31], [599, 181, -47], [596, 148, -59], [638, 294, -28], [649, 250, -42], [657, 220, -52], [663, 193, -60]]","(494, 146, 169, 288)","(578, 290)"
51,"[[607, 435, 0], [568, 406, -19], [548, 354, -27], [577, 312, -34], [616, 298, -43], [545, 285, -14], [534, 224, -25], [531, 188, -34], [531, 158, -43], [581, 275, -17], [583, 208, -26], [584, 168, -37], [587, 135, -46], [614, 282, -23], [627, 220, -36], [634, 182, -52], [641, 151, -64], [644, 301, -31], [668, 260, -47], [683, 232, -58], [697, 207, -65]]","(531, 135, 166, 300)","(614, 285)"
52,"[[604, 438, 0], [563, 411, -19], [544, 354, -26], [579, 313, -32], [621, 302, -39], [545, 285, -15], [537, 224, -25], [537, 187, -35], [540, 156, -45], [583, 278, -18], [588, 209, -25], [593, 169, -37], [597, 134, -47], [616, 288, -23], [632, 225, -36], [643, 186, -53], [651, 153, -66], [644, 309, -31], [670, 268, -47], [688, 241, -58], [704, 216, -67]]","(537, 134, 167, 304)","(620, 286)"
53,"[[598, 448, 0], [556, 424, -20], [537, 363, -27], [573, 322, -32], [617, 313, -39], [539, 294, -14], [531, 233, -25], [531, 194, -36], [534, 162, -46], [578, 286, -16], [583, 217, -25], [589, 175, -37], [595, 140, -47], [611, 296, -22], [626, 232, -35], [636, 192, -52], [644, 158, -65], [639, 316, -30], [664, 275, -45], [682, 247, -57], [696, 220, -66]]","(531, 140, 165, 308)","(613, 294)"
54,"[[604, 451, 0], [559, 425, -20], [538, 366, -27], [573, 325, -34], [616, 316, -41], [541, 295, -14], [534, 233, -26], [533, 195, -37], [535, 163, -47], [580, 288, -17], [585, 217, -26], [590, 176, -39], [594, 140, -49], [613, 297, -24], [627, 232, -37], [636, 193, -53], [643, 159, -66], [641, 318, -32], [666, 276, -47], [683, 247, -58], [699, 221, -67]]","(533, 140, 166, 311)","(616, 295)"
55,"[[614, 459, 0], [571, 437, -20], [547, 379, -28], [576, 335, -35], [617, 322, -42], [545, 302, -13], [537, 240, -25], [536, 201, -36], [537, 169, -46], [583, 294, -16], [587, 223, -26], [591, 181, -38], [594, 146, -48], [618, 302, -23], [629, 235, -36], [636, 195, -52], [641, 161, -64], [647, 321, -31], [670, 279, -47], [687, 249, -57], [701, 221, -66]]","(536, 146, 165, 313)","(618, 302)"
56,"[[618, 461, 0], [573, 436, -20], [549, 382, -28], [578, 339, -36], [618, 323, -45], [546, 307, -14], [535, 245, -26], [533, 206, -38], [533, 174, -48], [583, 297, -17], [584, 226, -26], [587, 185, -39], [590, 150, -49], [617, 304, -24], [624, 236, -37], [629, 196, -52], [632, 161, -65], [648, 322, -32], [668, 277, -47], [682, 246, -57], [693, 218, -65]]","(533, 150, 160, 311)","(613, 305)"
57,"[[622, 466, 0], [579, 442, -19], [554, 386, -27], [581, 342, -34], [620, 326, -41], [546, 313, -12], [534, 250, -24], [530, 211, -35], [528, 179, -45], [582, 302, -15], [579, 230, -25], [579, 189, -37], [579, 154, -47], [616, 307, -22], [620, 239, -35], [621, 198, -50], [622, 163, -63], [648, 325, -31], [667, 280, -45], [679, 247, -56], [689, 217, -64]]","(528, 154, 161, 312)","(608, 310)"
58,"[[637, 477, 0], [593, 460, -22], [565, 409, -31], [585, 363, -40], [617, 339, -47], [539, 336, -12], [516, 277, -25], [504, 239, -38], [496, 207, -48], [573, 318, -15], [558, 249, -26], [550, 207, -38], [543, 172, -48], [607, 318, -21], [599, 251, -34], [592, 210, -48], [585, 174, -59], [642, 329, -29], [654, 283, -43], [659, 249, -52], [662, 218, -59]]","(496, 172, 166, 305)","(579, 324)"
59,"[[644, 479, 0], [599, 464, -23], [569, 413, -34], [589, 364, -42], [621, 339, -51], [540, 344, -17], [513, 283, -31], [500, 244, -43], [492, 211, -54], [574, 324, -19], [556, 253, -30], [548, 211, -44], [540, 174, -55], [608, 322, -24], [598, 254, -39], [591, 212, -55], [582, 175, -68], [642, 333, -32], [652, 285, -48], [657, 250, -59], [660, 218, -68]]","(492, 174, 168, 305)","(576, 326)"
60,"[[650, 477, 0], [605, 464, -24], [574, 415, -34], [591, 365, -43], [623, 340, -52], [542, 349, -18], [512, 291, -31], [496, 253, -43], [484, 221, -54], [573, 327, -19], [551, 258, -30], [540, 217, -43], [530, 180, -54], [607, 323, -24], [592, 256, -38], [583, 215, -54], [573, 178, -67], [642, 332, -32], [648, 283, -46], [652, 249, -57], [652, 218, -66]]","(484, 178, 168, 299)","(568, 327)"
61,"[[654, 475, 0], [608, 462, -23], [574, 415, -32], [590, 365, -40], [621, 337, -49], [542, 348, -16], [511, 291, -29], [496, 254, -41], [483, 223, -51], [573, 326, -18], [549, 258, -29], [538, 218, -42], [527, 182, -53], [606, 322, -24], [590, 254, -38], [581, 214, -54], [570, 178, -68], [641, 331, -31], [648, 282, -47], [651, 248, -59], [651, 216, -68]]","(483, 178, 171, 297)","(568, 326)"
62,"[[656, 472, 0], [611, 459, -23], [577, 415, -34], [591, 365, -43], [618, 337, -52], [542, 346, -17], [511, 289, -30], [494, 253, -42], [481, 222, -53], [573, 324, -19], [548, 256, -29], [536, 216, -42], [525, 181, -53], [606, 319, -24], [588, 252, -38], [578, 212, -54], [567, 177, -67], [642, 328, -31], [646, 278, -47], [648, 245, -58], [649, 214, -66]]","(481, 177, 175, 295)","(568, 324)"
63,"[[675, 457, 0], [630, 451, -24], [588, 408, -34], [595, 354, -43], [624, 327, -50], [539, 349, -16], [499, 301, -27], [477, 269, -38], [460, 242, -49], [566, 321, -16], [531, 261, -26], [513, 224, -37], [496, 193, -46], [600, 311, -20], [571, 251, -33], [554, 215, -47], [536, 183, -58], [637, 312, -27], [632, 263, -40], [629, 229, -50], [624, 199, -57]]","(460, 183, 215, 274)","(567, 320)"
