,lmList,bbox,center
10,"[[202, 499, 0], [231, 478, -35], [233, 433, -48], [194, 402, -59], [158, 377, -68], [243, 350, -19], [268, 296, -37], [281, 260, -49], [289, 231, -56], [209, 346, -15], [206, 281, -36], [205, 239, -48], [204, 204, -53], [183, 363, -16], [168, 338, -49], [177, 369, -59], [184, 391, -55], [165, 390, -20], [157, 380, -48], [168, 403, -54], [177, 419, -50]]","(157, 204, 132, 295)","(223, 351)"
11,"[[189, 490, 0], [220, 468, -34], [220, 423, -48], [181, 391, -60], [144, 364, -68], [233, 335, -15], [260, 278, -35], [275, 240, -49], [285, 208, -57], [198, 330, -13], [194, 262, -37], [194, 217, -51], [193, 178, -57], [169, 347, -16], [151, 321, -54], [160, 355, -65], [168, 378, -61], [147, 376, -22], [135, 368, -55], [148, 394, -61], [162, 411, -57]]","(135, 178, 150, 312)","(210, 334)"
12,"[[189, 489, 0], [216, 467, -37], [214, 416, -51], [173, 382, -61], [133, 356, -69], [230, 330, -18], [258, 274, -38], [274, 235, -51], [283, 203, -59], [194, 326, -14], [191, 255, -37], [191, 209, -52], [190, 169, -58], [165, 344, -15], [147, 314, -52], [156, 348, -64], [164, 372, -60], [146, 373, -19], [136, 361, -51], [149, 386, -58], [160, 404, -54]]","(133, 169, 150, 320)","(208, 329)"
13,"[[187, 491, 0], [216, 469, -40], [214, 418, -55], [170, 384, -67], [129, 356, -76], [229, 326, -20], [257, 267, -41], [273, 226, -55], [283, 193, -64], [192, 322, -15], [186, 248, -40], [186, 200, -56], [186, 159, -61], [162, 341, -16], [142, 313, -56], [153, 350, -68], [161, 375, -63], [143, 371, -21], [130, 360, -55], [144, 388, -62], [158, 406, -57]]","(129, 159, 154, 332)","(206, 325)"
14,"[[191, 493, 0], [220, 471, -44], [218, 417, -59], [169, 381, -70], [127, 353, -78], [233, 326, -22], [259, 265, -43], [274, 225, -58], [283, 191, -67], [194, 321, -16], [190, 247, -40], [188, 200, -55], [184, 159, -61], [164, 341, -16], [144, 313, -54], [156, 349, -67], [165, 373, -63], [143, 371, -19], [133, 360, -52], [147, 386, -60], [160, 404, -56]]","(127, 159, 156, 334)","(205, 326)"
15,"[[193, 495, 0], [223, 471, -43], [222, 419, -58], [175, 383, -71], [133, 355, -80], [236, 326, -22], [262, 265, -44], [278, 224, -59], [288, 191, -69], [198, 321, -16], [193, 245, -41], [191, 200, -56], [187, 160, -62], [167, 341, -17], [146, 313, -56], [158, 350, -68], [168, 376, -64], [147, 372, -21], [136, 359, -54], [150, 387, -60], [163, 406, -56]]","(133, 160, 155, 335)","(210, 327)"
16,"[[192, 493, 0], [220, 470, -46], [218, 420, -63], [172, 383, -75], [132, 351, -84], [236, 325, -25], [262, 265, -47], [278, 224, -62], [287, 190, -70], [198, 321, -18], [194, 245, -42], [192, 199, -56], [189, 159, -61], [168, 341, -16], [147, 315, -56], [158, 352, -69], [167, 376, -64], [147, 371, -19], [135, 360, -53], [149, 388, -60], [163, 406, -55]]","(132, 159, 155, 334)","(209, 326)"
17,"[[190, 497, 0], [219, 474, -45], [219, 423, -61], [174, 385, -73], [135, 353, -82], [236, 327, -23], [263, 266, -46], [279, 225, -61], [289, 191, -70], [198, 322, -17], [195, 246, -42], [194, 200, -57], [190, 160, -63], [167, 341, -17], [147, 314, -58], [159, 353, -70], [169, 379, -65], [146, 372, -20], [135, 359, -55], [148, 388, -62], [161, 407, -57]]","(135, 160, 154, 337)","(212, 328)"
18,"[[161, 521, 0], [195, 506, -46], [201, 459, -64], [164, 417, -77], [130, 382, -88], [242, 365, -27], [283, 309, -54], [308, 271, -72], [325, 239, -83], [203, 351, -20], [216, 275, -49], [223, 230, -66], [227, 190, -72], [167, 365, -19], [152, 333, -63], [154, 374, -74], [158, 401, -68], [141, 393, -22], [131, 381, -58], [140, 411, -64], [150, 431, -58]]","(130, 190, 195, 331)","(227, 355)"
19,"[[156, 527, 0], [183, 509, -45], [184, 463, -63], [151, 422, -78], [122, 385, -89], [235, 370, -26], [276, 316, -52], [304, 278, -69], [323, 246, -78], [199, 358, -20], [212, 283, -49], [222, 236, -64], [232, 197, -68], [165, 372, -20], [152, 345, -63], [153, 385, -74], [158, 412, -67], [139, 399, -23], [130, 389, -59], [136, 418, -64], [146, 439, -58]]","(122, 197, 201, 330)","(222, 362)"
20,"[[152, 529, 0], [179, 511, -47], [180, 464, -66], [144, 424, -81], [114, 388, -92], [230, 372, -29], [273, 320, -55], [301, 282, -71], [320, 252, -80], [195, 361, -22], [207, 287, -52], [219, 240, -68], [231, 201, -73], [160, 374, -22], [144, 348, -65], [144, 390, -78], [150, 417, -71], [134, 400, -24], [121, 391, -61], [128, 421, -67], [139, 442, -61]]","(114, 201, 206, 328)","(217, 365)"
21,"[[145, 531, 0], [170, 512, -45], [168, 465, -63], [133, 425, -76], [104, 389, -86], [223, 375, -27], [265, 323, -51], [292, 285, -67], [311, 254, -76], [187, 363, -20], [199, 290, -47], [210, 244, -63], [221, 204, -68], [152, 376, -19], [135, 346, -60], [135, 387, -72], [141, 415, -66], [126, 402, -22], [113, 390, -57], [119, 420, -63], [130, 441, -58]]","(104, 204, 207, 327)","(207, 367)"
22,"[[146, 529, 0], [170, 509, -44], [170, 465, -62], [135, 426, -76], [103, 391, -87], [221, 376, -27], [264, 323, -51], [291, 285, -67], [310, 254, -75], [187, 363, -21], [199, 289, -48], [208, 243, -63], [217, 203, -67], [153, 376, -20], [134, 348, -61], [132, 388, -72], [136, 414, -66], [128, 401, -23], [114, 390, -56], [119, 420, -62], [130, 440, -56]]","(103, 203, 207, 326)","(206, 366)"
23,"[[146, 530, 0], [169, 510, -44], [169, 465, -62], [134, 425, -76], [103, 390, -87], [221, 376, -27], [263, 323, -52], [290, 285, -67], [309, 253, -76], [186, 363, -21], [199, 290, -48], [208, 243, -63], [217, 203, -68], [153, 376, -20], [133, 348, -61], [132, 389, -73], [136, 416, -67], [127, 401, -23], [113, 391, -57], [119, 421, -63], [130, 441, -57]]","(103, 203, 206, 327)","(206, 366)"
24,"[[152, 528, 0], [174, 509, -44], [172, 464, -62], [134, 427, -76], [102, 392, -87], [219, 372, -26], [260, 317, -51], [285, 278, -66], [303, 245, -74], [184, 362, -20], [191, 288, -49], [199, 240, -65], [207, 199, -70], [151, 376, -21], [130, 351, -64], [130, 393, -75], [136, 420, -68], [126, 402, -24], [112, 393, -59], [118, 423, -65], [129, 443, -59]]","(102, 199, 201, 329)","(202, 363)"
25,"[[153, 528, 0], [177, 510, -46], [175, 463, -64], [135, 425, -77], [102, 390, -87], [218, 370, -26], [257, 314, -50], [282, 274, -65], [298, 241, -74], [182, 361, -19], [189, 286, -47], [196, 238, -63], [202, 197, -68], [149, 376, -18], [129, 352, -61], [131, 393, -73], [138, 419, -67], [125, 403, -21], [112, 394, -56], [120, 424, -63], [133, 444, -57]]","(102, 197, 196, 331)","(200, 362)"
26,"[[167, 522, 0], [192, 499, -41], [189, 454, -59], [139, 427, -75], [100, 399, -87], [207, 357, -25], [232, 294, -51], [249, 251, -67], [260, 215, -75], [170, 355, -22], [158, 280, -51], [155, 233, -68], [151, 191, -74], [139, 375, -25], [115, 362, -67], [128, 402, -80], [141, 424, -74], [117, 406, -31], [104, 405, -63], [118, 433, -68], [134, 449, -63]]","(100, 191, 160, 331)","(180, 356)"
27,"[[173, 518, 0], [201, 500, -46], [201, 459, -66], [149, 432, -84], [105, 405, -98], [207, 356, -31], [230, 291, -60], [242, 245, -78], [247, 208, -87], [168, 354, -27], [154, 279, -60], [147, 231, -78], [141, 188, -84], [139, 375, -28], [113, 359, -75], [129, 401, -87], [144, 424, -80], [119, 407, -33], [105, 406, -71], [121, 435, -76], [139, 452, -69]]","(105, 188, 142, 330)","(176, 353)"
28,"[[191, 518, 0], [224, 496, -41], [224, 451, -59], [168, 431, -76], [120, 410, -89], [215, 348, -25], [229, 282, -53], [236, 236, -70], [238, 198, -80], [174, 349, -24], [153, 277, -56], [141, 229, -74], [128, 188, -80], [147, 373, -28], [118, 355, -74], [138, 397, -86], [156, 421, -79], [129, 409, -36], [114, 412, -73], [135, 440, -80], [155, 454, -75]]","(114, 188, 124, 330)","(176, 353)"
29,"[[191, 515, 0], [223, 494, -44], [225, 451, -64], [173, 429, -81], [127, 406, -95], [216, 347, -31], [231, 280, -59], [237, 234, -76], [238, 196, -86], [175, 348, -27], [156, 276, -59], [144, 229, -77], [131, 186, -84], [147, 371, -29], [123, 352, -73], [141, 391, -84], [156, 415, -78], [128, 405, -35], [119, 405, -71], [138, 432, -78], [156, 448, -73]]","(119, 186, 119, 329)","(178, 350)"
30,"[[191, 514, 0], [224, 493, -44], [227, 450, -63], [174, 428, -80], [126, 407, -94], [218, 346, -28], [232, 278, -57], [238, 232, -74], [239, 195, -85], [176, 346, -26], [157, 273, -58], [144, 226, -77], [132, 185, -83], [148, 369, -29], [123, 350, -75], [143, 392, -87], [160, 415, -81], [130, 404, -35], [119, 405, -73], [139, 433, -80], [158, 448, -76]]","(119, 185, 120, 329)","(179, 349)"
31,"[[192, 509, 0], [225, 489, -46], [227, 447, -66], [175, 424, -84], [127, 402, -98], [218, 342, -32], [233, 275, -61], [240, 229, -79], [241, 192, -90], [177, 343, -28], [157, 270, -61], [145, 223, -79], [133, 180, -86], [149, 365, -30], [124, 346, -75], [143, 386, -86], [160, 409, -81], [130, 400, -35], [120, 401, -72], [140, 428, -79], [159, 443, -75]]","(120, 180, 121, 329)","(180, 344)"
32,"[[194, 511, 0], [227, 490, -45], [229, 447, -66], [176, 426, -84], [129, 404, -98], [219, 343, -31], [233, 275, -60], [239, 229, -78], [240, 190, -89], [178, 344, -28], [158, 270, -60], [145, 222, -80], [133, 180, -88], [150, 368, -30], [124, 346, -77], [143, 387, -90], [160, 412, -84], [131, 404, -36], [120, 402, -75], [139, 430, -83], [158, 446, -79]]","(120, 180, 120, 331)","(180, 345)"
33,"[[197, 504, 0], [234, 481, -40], [237, 434, -57], [185, 414, -72], [140, 395, -83], [220, 333, -26], [231, 264, -53], [235, 218, -69], [234, 180, -78], [177, 335, -25], [155, 262, -54], [142, 213, -71], [130, 172, -78], [149, 359, -28], [125, 337, -69], [143, 372, -81], [158, 396, -76], [131, 394, -35], [125, 397, -70], [145, 422, -77], [163, 439, -74]]","(125, 172, 112, 332)","(181, 338)"
34,"[[198, 497, 0], [237, 471, -37], [243, 426, -53], [195, 410, -69], [150, 394, -82], [218, 327, -25], [227, 258, -52], [230, 213, -67], [228, 175, -77], [176, 331, -25], [152, 258, -56], [137, 211, -73], [124, 171, -80], [150, 356, -31], [127, 334, -72], [148, 369, -83], [165, 393, -78], [133, 391, -39], [125, 395, -73], [145, 419, -79], [164, 435, -75]]","(124, 171, 119, 326)","(183, 334)"
35,"[[201, 494, 0], [239, 467, -38], [244, 421, -55], [193, 405, -71], [147, 387, -83], [216, 322, -26], [221, 252, -53], [222, 206, -69], [218, 168, -78], [174, 327, -25], [146, 255, -56], [131, 207, -75], [115, 166, -83], [148, 352, -30], [126, 336, -73], [149, 370, -84], [166, 392, -80], [132, 389, -38], [127, 396, -73], [149, 420, -80], [167, 432, -77]]","(115, 166, 129, 328)","(179, 330)"
36,"[[208, 474, 0], [245, 445, -43], [246, 396, -61], [190, 378, -76], [141, 359, -87], [210, 296, -28], [207, 222, -55], [203, 177, -70], [195, 139, -79], [168, 306, -25], [132, 237, -57], [112, 191, -75], [94, 150, -82], [143, 336, -28], [126, 325, -73], [154, 357, -86], [171, 375, -81], [129, 373, -35], [132, 381, -71], [157, 403, -79], [174, 413, -75]]","(94, 139, 152, 335)","(170, 306)"
37,"[[213, 473, 0], [250, 443, -43], [251, 394, -62], [199, 378, -79], [149, 361, -92], [213, 295, -29], [210, 224, -58], [206, 178, -75], [197, 140, -85], [172, 306, -28], [134, 235, -61], [113, 188, -81], [94, 148, -90], [148, 335, -33], [126, 319, -79], [154, 353, -92], [174, 373, -88], [135, 375, -41], [130, 381, -79], [155, 404, -88], [175, 414, -85]]","(94, 140, 157, 333)","(172, 306)"
38,"[[216, 479, 0], [256, 448, -43], [263, 399, -62], [212, 382, -79], [162, 366, -93], [225, 297, -28], [223, 226, -56], [219, 179, -74], [211, 140, -85], [182, 308, -27], [149, 238, -60], [127, 190, -80], [108, 148, -89], [157, 337, -30], [136, 319, -76], [160, 353, -89], [179, 375, -85], [143, 376, -38], [137, 381, -75], [160, 404, -83], [180, 416, -80]]","(108, 140, 155, 339)","(185, 309)"
39,"[[219, 481, 0], [257, 449, -40], [261, 399, -57], [209, 384, -73], [161, 369, -85], [222, 300, -25], [223, 226, -53], [221, 180, -69], [213, 142, -78], [180, 309, -25], [145, 237, -58], [126, 189, -78], [108, 148, -85], [155, 338, -30], [138, 326, -76], [167, 360, -89], [185, 381, -84], [141, 376, -39], [140, 383, -75], [165, 406, -83], [184, 417, -79]]","(108, 142, 153, 339)","(184, 311)"
40,"[[218, 482, 0], [255, 452, -44], [259, 402, -62], [206, 384, -78], [157, 364, -91], [223, 300, -29], [223, 226, -56], [220, 180, -72], [213, 142, -82], [180, 310, -27], [145, 237, -59], [126, 189, -79], [109, 148, -87], [155, 339, -30], [140, 325, -76], [166, 358, -90], [182, 379, -86], [141, 376, -37], [140, 382, -75], [164, 405, -83], [181, 415, -80]]","(109, 142, 150, 340)","(184, 312)"
41,"[[218, 488, 0], [257, 459, -44], [262, 409, -63], [211, 390, -80], [161, 372, -93], [228, 306, -27], [230, 232, -56], [227, 185, -74], [220, 147, -85], [185, 315, -26], [151, 242, -61], [132, 194, -82], [115, 152, -90], [159, 344, -31], [138, 326, -79], [165, 365, -93], [184, 388, -88], [144, 384, -39], [138, 387, -79], [160, 412, -87], [178, 424, -84]]","(115, 147, 147, 341)","(188, 317)"
42,"[[219, 489, 0], [259, 457, -40], [262, 405, -56], [209, 390, -71], [160, 374, -83], [227, 304, -22], [229, 232, -48], [228, 185, -64], [221, 148, -73], [184, 314, -22], [150, 241, -54], [131, 193, -74], [114, 151, -82], [159, 343, -28], [140, 327, -75], [167, 365, -89], [185, 388, -84], [144, 381, -37], [140, 387, -75], [164, 412, -84], [183, 424, -81]]","(114, 148, 148, 341)","(188, 318)"
43,"[[215, 495, 0], [252, 469, -43], [259, 423, -63], [211, 398, -80], [165, 375, -94], [239, 313, -29], [249, 242, -57], [252, 196, -76], [251, 157, -88], [196, 318, -27], [175, 242, -58], [158, 194, -79], [143, 152, -89], [168, 344, -30], [144, 318, -74], [162, 354, -86], [176, 380, -82], [150, 383, -36], [139, 383, -75], [157, 408, -83], [175, 424, -80]]","(139, 152, 120, 343)","(199, 323)"
44,"[[212, 498, 0], [250, 473, -41], [258, 428, -60], [207, 405, -77], [160, 383, -91], [244, 320, -27], [258, 250, -55], [264, 204, -73], [265, 164, -85], [201, 321, -27], [185, 245, -58], [173, 196, -78], [160, 151, -87], [173, 346, -32], [148, 321, -75], [165, 359, -87], [179, 385, -83], [153, 385, -40], [140, 385, -77], [159, 411, -84], [177, 427, -81]]","(140, 151, 125, 347)","(202, 324)"
45,"[[211, 500, 0], [249, 478, -43], [257, 433, -62], [206, 410, -80], [159, 387, -94], [249, 324, -28], [266, 256, -55], [274, 211, -74], [277, 172, -85], [207, 324, -26], [192, 249, -58], [182, 199, -78], [172, 154, -88], [177, 348, -31], [153, 324, -76], [169, 364, -90], [183, 390, -87], [156, 386, -39], [144, 388, -77], [162, 415, -87], [180, 430, -85]]","(144, 154, 133, 346)","(210, 327)"
46,"[[210, 505, 0], [245, 486, -45], [251, 443, -65], [201, 416, -82], [159, 387, -96], [256, 336, -30], [280, 269, -58], [292, 224, -76], [299, 186, -88], [215, 334, -27], [206, 257, -58], [198, 208, -78], [190, 164, -87], [184, 356, -30], [159, 331, -74], [171, 371, -88], [184, 397, -86], [162, 391, -36], [148, 392, -75], [162, 419, -84], [178, 436, -82]]","(148, 164, 151, 341)","(223, 334)"
47,"[[209, 507, 0], [245, 487, -42], [252, 442, -62], [201, 416, -80], [157, 389, -94], [255, 338, -28], [279, 271, -56], [291, 225, -75], [298, 187, -85], [214, 335, -26], [201, 257, -59], [196, 206, -79], [190, 161, -87], [183, 356, -31], [160, 333, -77], [177, 375, -90], [190, 400, -84], [159, 390, -38], [149, 388, -76], [165, 416, -82], [180, 433, -78]]","(149, 161, 149, 346)","(223, 334)"
48,"[[211, 507, 0], [247, 487, -42], [252, 443, -62], [202, 416, -79], [158, 389, -93], [255, 336, -27], [277, 270, -55], [290, 224, -73], [295, 185, -84], [214, 333, -25], [202, 257, -58], [197, 206, -78], [191, 161, -87], [183, 355, -30], [161, 326, -76], [177, 369, -89], [191, 397, -84], [159, 390, -37], [149, 386, -76], [165, 415, -84], [180, 434, -81]]","(149, 161, 146, 346)","(222, 334)"
49,"[[211, 505, 0], [248, 486, -41], [254, 442, -60], [204, 418, -77], [160, 392, -92], [255, 338, -28], [277, 269, -56], [288, 223, -74], [292, 183, -85], [214, 336, -28], [202, 259, -61], [196, 208, -81], [190, 161, -91], [183, 357, -32], [161, 328, -79], [177, 372, -92], [190, 400, -87], [159, 390, -40], [149, 390, -80], [165, 420, -89], [181, 438, -86]]","(149, 161, 143, 344)","(220, 333)"
50,"[[202, 512, 0], [243, 489, -36], [254, 445, -54], [203, 424, -72], [156, 404, -87], [242, 340, -25], [260, 269, -53], [269, 222, -71], [272, 182, -81], [201, 341, -27], [187, 265, -60], [177, 215, -81], [167, 170, -90], [172, 364, -34], [154, 341, -79], [171, 382, -91], [185, 409, -86], [150, 399, -43], [142, 401, -80], [160, 429, -86], [178, 446, -81]]","(142, 170, 130, 342)","(207, 341)"
51,"[[202, 511, 0], [243, 488, -37], [252, 444, -55], [206, 427, -72], [161, 409, -86], [236, 338, -25], [254, 268, -52], [262, 221, -68], [264, 181, -79], [194, 340, -26], [176, 264, -59], [167, 214, -79], [156, 169, -88], [165, 364, -33], [147, 343, -79], [168, 386, -92], [183, 413, -88], [145, 400, -43], [138, 405, -80], [158, 434, -88], [175, 450, -85]]","(138, 169, 126, 342)","(201, 340)"
52,"[[200, 513, 0], [243, 487, -34], [253, 438, -48], [208, 421, -63], [163, 406, -74], [231, 336, -21], [247, 265, -47], [253, 219, -62], [253, 180, -70], [188, 339, -23], [169, 265, -54], [160, 214, -72], [149, 170, -80], [158, 363, -30], [145, 346, -74], [170, 387, -86], [185, 412, -81], [138, 398, -40], [140, 409, -76], [161, 437, -83], [178, 450, -80]]","(138, 170, 115, 343)","(195, 341)"
53,"[[198, 520, 0], [241, 489, -34], [249, 435, -48], [203, 417, -61], [156, 401, -72], [222, 333, -16], [228, 262, -40], [230, 215, -54], [226, 176, -63], [180, 340, -19], [155, 267, -50], [141, 218, -70], [127, 177, -79], [150, 367, -28], [139, 345, -73], [168, 386, -87], [184, 412, -82], [129, 404, -39], [137, 409, -77], [163, 437, -87], [180, 453, -84]]","(127, 176, 122, 344)","(188, 348)"
54,"[[199, 519, 0], [241, 489, -36], [251, 437, -52], [203, 419, -66], [156, 402, -77], [220, 334, -19], [226, 262, -44], [227, 216, -60], [223, 177, -69], [177, 342, -21], [151, 268, -52], [138, 219, -72], [124, 178, -81], [147, 369, -28], [136, 345, -73], [162, 384, -87], [179, 410, -83], [129, 405, -38], [133, 412, -77], [158, 439, -87], [175, 454, -85]]","(124, 177, 127, 342)","(187, 348)"
55,"[[198, 520, 0], [241, 489, -38], [250, 438, -54], [202, 420, -69], [155, 403, -80], [220, 335, -20], [226, 264, -46], [226, 217, -62], [221, 179, -72], [176, 342, -22], [150, 269, -53], [135, 221, -74], [122, 179, -84], [147, 370, -29], [135, 348, -74], [161, 387, -88], [177, 412, -84], [128, 407, -38], [131, 413, -78], [155, 440, -88], [172, 454, -86]]","(122, 179, 128, 341)","(186, 349)"
56,"[[194, 522, 0], [236, 490, -38], [243, 440, -55], [195, 422, -70], [146, 405, -83], [213, 337, -22], [219, 264, -49], [220, 216, -65], [215, 177, -74], [170, 345, -22], [143, 274, -56], [125, 225, -77], [108, 184, -85], [142, 372, -29], [127, 356, -75], [155, 395, -87], [173, 417, -82], [123, 409, -38], [121, 413, -73], [145, 438, -80], [163, 451, -77]]","(108, 177, 135, 345)","(175, 349)"
57,"[[196, 520, 0], [236, 490, -38], [241, 437, -53], [189, 421, -67], [140, 406, -78], [213, 336, -19], [219, 265, -44], [220, 218, -59], [215, 180, -69], [169, 344, -20], [139, 272, -51], [122, 223, -71], [106, 182, -81], [140, 371, -27], [122, 347, -73], [149, 387, -87], [167, 412, -84], [122, 409, -36], [121, 415, -77], [145, 442, -88], [163, 456, -87]]","(106, 180, 135, 340)","(173, 350)"
58,"[[192, 521, 0], [231, 495, -42], [235, 447, -60], [184, 426, -77], [136, 407, -90], [215, 342, -26], [226, 269, -54], [229, 223, -71], [227, 183, -82], [171, 345, -25], [147, 270, -58], [132, 220, -78], [117, 177, -89], [142, 371, -30], [119, 342, -76], [141, 382, -89], [157, 409, -86], [123, 410, -37], [114, 409, -77], [135, 435, -87], [152, 452, -85]]","(114, 177, 121, 344)","(174, 349)"
59,"[[190, 521, 0], [228, 496, -42], [233, 451, -62], [181, 430, -80], [132, 409, -95], [218, 343, -29], [231, 272, -56], [236, 225, -74], [235, 186, -86], [174, 345, -28], [152, 270, -60], [138, 220, -80], [125, 177, -90], [143, 371, -32], [120, 341, -78], [141, 382, -91], [157, 410, -87], [123, 410, -39], [115, 409, -80], [135, 436, -89], [152, 454, -87]]","(115, 177, 121, 344)","(175, 349)"
60,"[[187, 541, 0], [222, 524, -46], [226, 485, -68], [176, 460, -87], [133, 434, -103], [231, 372, -36], [256, 303, -67], [269, 256, -87], [276, 216, -98], [189, 369, -32], [178, 290, -65], [169, 240, -83], [162, 197, -90], [157, 390, -33], [134, 371, -79], [145, 411, -89], [157, 435, -83], [135, 424, -39], [122, 426, -75], [138, 454, -79], [155, 470, -72]]","(122, 197, 154, 344)","(199, 369)"
61,"[[184, 549, 0], [223, 530, -44], [229, 486, -64], [174, 463, -81], [130, 440, -95], [230, 379, -31], [256, 308, -60], [270, 260, -77], [278, 219, -88], [189, 377, -28], [178, 298, -62], [171, 245, -83], [165, 198, -91], [157, 398, -31], [137, 374, -80], [149, 422, -93], [161, 450, -86], [135, 431, -37], [124, 427, -77], [140, 460, -83], [157, 479, -76]]","(124, 198, 154, 351)","(201, 373)"
62,"[[186, 546, 0], [221, 527, -42], [225, 485, -62], [172, 463, -79], [129, 439, -94], [231, 377, -29], [259, 308, -58], [272, 260, -75], [279, 221, -84], [189, 375, -27], [177, 297, -61], [170, 246, -81], [164, 199, -88], [157, 395, -31], [137, 377, -78], [153, 422, -91], [166, 448, -85], [134, 426, -37], [123, 430, -76], [139, 461, -82], [156, 479, -77]]","(123, 199, 156, 347)","(201, 372)"
63,"[[185, 547, 0], [223, 527, -42], [229, 484, -61], [174, 464, -79], [131, 441, -94], [229, 378, -29], [255, 309, -59], [268, 262, -76], [274, 221, -86], [187, 376, -28], [174, 298, -63], [166, 248, -83], [159, 201, -92], [156, 396, -33], [135, 377, -81], [149, 422, -94], [162, 449, -89], [133, 429, -40], [122, 433, -79], [140, 464, -87], [157, 482, -82]]","(122, 201, 152, 346)","(198, 374)"
