,lmList,bbox,center
11,"[[561, 530, 0], [522, 504, -13], [491, 459, -19], [468, 428, -23], [442, 412, -29], [537, 399, -7], [537, 350, -15], [539, 321, -24], [542, 297, -31], [567, 400, -11], [581, 347, -18], [589, 315, -26], [595, 290, -34], [594, 412, -18], [614, 364, -29], [626, 336, -38], [635, 310, -46], [615, 433, -26], [641, 404, -38], [658, 384, -44], [672, 364, -49]]","(442, 290, 230, 240)","(557, 410)"
12,"[[562, 531, 0], [522, 506, -13], [490, 460, -18], [465, 428, -22], [439, 414, -26], [536, 400, -7], [535, 350, -15], [537, 321, -23], [540, 297, -30], [567, 401, -11], [579, 348, -17], [588, 316, -25], [594, 290, -32], [593, 412, -17], [612, 365, -27], [624, 337, -37], [633, 311, -45], [616, 433, -25], [641, 403, -36], [657, 383, -43], [670, 364, -47]]","(439, 290, 231, 241)","(554, 410)"
13,"[[561, 531, 0], [521, 506, -13], [490, 460, -18], [466, 429, -22], [440, 413, -28], [535, 400, -7], [534, 351, -15], [537, 322, -24], [540, 298, -31], [565, 401, -11], [578, 348, -18], [586, 316, -26], [593, 290, -34], [592, 413, -18], [611, 364, -29], [623, 336, -38], [632, 310, -46], [614, 433, -26], [640, 403, -38], [656, 383, -44], [669, 363, -49]]","(440, 290, 229, 241)","(554, 410)"
14,"[[561, 531, 0], [521, 506, -13], [490, 462, -19], [466, 430, -24], [440, 415, -29], [535, 401, -8], [533, 352, -17], [536, 323, -25], [540, 299, -32], [565, 401, -12], [578, 348, -18], [586, 316, -27], [593, 290, -34], [592, 413, -18], [611, 365, -29], [623, 336, -39], [632, 311, -46], [614, 433, -26], [640, 403, -38], [656, 383, -43], [669, 363, -48]]","(440, 290, 229, 241)","(554, 410)"
15,"[[561, 532, 0], [521, 508, -13], [489, 462, -19], [464, 430, -23], [438, 415, -28], [534, 402, -8], [532, 352, -17], [535, 323, -25], [539, 298, -33], [564, 402, -12], [576, 348, -19], [585, 316, -28], [592, 290, -35], [591, 413, -19], [610, 365, -29], [622, 336, -39], [631, 311, -47], [613, 433, -27], [638, 403, -38], [655, 383, -44], [668, 363, -49]]","(438, 290, 230, 242)","(553, 411)"
16,"[[561, 531, 0], [521, 506, -12], [489, 461, -17], [465, 430, -21], [438, 415, -26], [534, 401, -6], [532, 352, -15], [535, 322, -23], [538, 298, -30], [565, 401, -11], [577, 348, -17], [585, 316, -26], [591, 290, -33], [591, 413, -18], [610, 365, -28], [622, 336, -38], [631, 310, -46], [613, 433, -26], [639, 404, -38], [655, 383, -44], [668, 363, -49]]","(438, 290, 230, 241)","(553, 410)"
17,"[[559, 530, 0], [520, 506, -13], [488, 461, -18], [464, 430, -22], [438, 416, -27], [533, 401, -8], [531, 352, -17], [534, 323, -25], [537, 299, -32], [563, 401, -12], [576, 348, -19], [584, 316, -27], [590, 290, -35], [590, 413, -19], [609, 365, -30], [621, 336, -39], [629, 310, -47], [612, 433, -27], [637, 402, -38], [653, 382, -44], [666, 362, -49]]","(438, 290, 228, 240)","(552, 410)"
18,"[[559, 532, 0], [520, 507, -13], [489, 462, -18], [464, 431, -23], [438, 415, -28], [533, 402, -7], [531, 353, -16], [533, 323, -25], [537, 299, -32], [564, 402, -12], [575, 349, -19], [583, 316, -27], [590, 290, -35], [590, 413, -19], [609, 366, -29], [621, 337, -39], [629, 311, -47], [612, 433, -27], [638, 403, -38], [653, 382, -44], [666, 362, -49]]","(438, 290, 228, 242)","(552, 411)"
19,"[[558, 531, 0], [520, 506, -13], [489, 462, -19], [464, 432, -24], [438, 416, -30], [533, 401, -9], [531, 352, -19], [533, 322, -28], [537, 298, -35], [563, 401, -13], [575, 348, -21], [583, 316, -30], [590, 290, -37], [590, 412, -20], [609, 366, -31], [621, 337, -41], [629, 311, -48], [611, 433, -28], [637, 402, -39], [652, 381, -45], [664, 361, -50]]","(438, 290, 226, 241)","(551, 410)"
20,"[[558, 531, 0], [520, 506, -14], [489, 463, -20], [464, 432, -26], [437, 417, -32], [533, 403, -10], [531, 353, -19], [533, 324, -28], [536, 299, -36], [563, 403, -14], [575, 350, -21], [583, 317, -30], [590, 290, -38], [590, 414, -21], [609, 366, -31], [620, 337, -41], [628, 311, -48], [611, 434, -29], [636, 403, -40], [651, 382, -46], [663, 361, -50]]","(437, 290, 226, 241)","(550, 410)"
21,"[[559, 532, 0], [519, 507, -14], [489, 463, -20], [464, 433, -25], [438, 417, -31], [533, 402, -9], [531, 353, -18], [533, 324, -27], [536, 299, -34], [563, 402, -13], [575, 349, -20], [583, 317, -29], [589, 291, -36], [590, 414, -20], [609, 366, -30], [620, 337, -40], [628, 311, -47], [612, 434, -28], [636, 402, -39], [651, 381, -44], [662, 360, -49]]","(438, 291, 224, 241)","(550, 411)"
22,"[[557, 532, 0], [519, 507, -14], [488, 464, -21], [462, 435, -27], [436, 419, -34], [530, 403, -10], [526, 353, -20], [526, 324, -29], [528, 299, -37], [560, 402, -14], [571, 349, -22], [577, 317, -31], [582, 290, -38], [587, 413, -21], [604, 365, -31], [614, 335, -41], [621, 308, -48], [609, 433, -29], [631, 400, -39], [645, 379, -45], [656, 357, -49]]","(436, 290, 220, 242)","(546, 411)"
23,"[[560, 530, 0], [521, 508, -15], [487, 466, -22], [460, 437, -28], [432, 422, -35], [526, 401, -11], [520, 352, -20], [519, 323, -29], [521, 298, -37], [557, 399, -14], [564, 346, -21], [570, 314, -30], [574, 288, -37], [584, 410, -20], [599, 361, -30], [608, 332, -40], [613, 304, -47], [606, 429, -28], [628, 396, -38], [641, 374, -44], [651, 353, -49]]","(432, 288, 219, 242)","(541, 409)"
24,"[[562, 530, 0], [522, 507, -15], [487, 467, -22], [460, 439, -28], [432, 424, -34], [526, 400, -8], [519, 352, -17], [518, 323, -27], [519, 298, -34], [556, 398, -12], [563, 345, -18], [568, 313, -26], [571, 287, -34], [583, 407, -18], [598, 358, -27], [605, 329, -36], [610, 303, -43], [607, 425, -26], [627, 392, -35], [639, 370, -40], [648, 348, -44]]","(432, 287, 216, 243)","(540, 408)"
25,"[[563, 526, 0], [523, 504, -14], [487, 466, -21], [458, 441, -27], [430, 429, -33], [522, 398, -8], [514, 350, -17], [511, 321, -26], [511, 296, -33], [552, 394, -12], [556, 340, -18], [559, 308, -27], [562, 282, -34], [580, 402, -19], [591, 353, -28], [598, 322, -38], [601, 295, -45], [604, 420, -27], [623, 386, -37], [634, 363, -43], [643, 340, -47]]","(430, 282, 213, 244)","(536, 404)"
26,"[[562, 524, 0], [522, 503, -14], [486, 466, -21], [457, 441, -27], [429, 430, -34], [522, 398, -8], [512, 350, -18], [510, 320, -27], [509, 295, -35], [551, 394, -13], [554, 340, -20], [557, 307, -29], [559, 281, -36], [579, 402, -20], [590, 352, -30], [596, 321, -39], [600, 294, -46], [604, 419, -28], [622, 384, -39], [634, 360, -44], [642, 338, -48]]","(429, 281, 213, 243)","(535, 402)"
27,"[[566, 522, 0], [524, 501, -13], [487, 464, -19], [457, 440, -24], [428, 430, -30], [522, 396, -6], [512, 347, -14], [510, 319, -22], [509, 294, -30], [552, 391, -10], [554, 337, -16], [556, 305, -24], [557, 279, -32], [580, 399, -17], [590, 349, -26], [596, 319, -35], [599, 292, -43], [605, 415, -26], [623, 381, -35], [634, 358, -40], [641, 335, -44]]","(428, 279, 213, 243)","(534, 400)"
28,"[[565, 522, 0], [524, 501, -12], [487, 463, -19], [458, 439, -25], [429, 429, -31], [523, 394, -6], [514, 346, -15], [510, 317, -24], [508, 293, -32], [553, 389, -11], [554, 336, -18], [557, 304, -26], [558, 278, -34], [581, 397, -19], [590, 348, -29], [596, 318, -37], [599, 292, -45], [605, 414, -28], [624, 379, -38], [634, 356, -43], [642, 334, -47]]","(429, 278, 213, 244)","(535, 400)"
29,"[[565, 521, 0], [524, 500, -13], [487, 462, -19], [456, 437, -26], [426, 428, -32], [523, 394, -7], [514, 346, -15], [511, 317, -24], [510, 292, -32], [553, 389, -11], [555, 336, -17], [557, 303, -26], [559, 277, -34], [581, 397, -19], [591, 347, -28], [597, 317, -37], [600, 290, -45], [606, 414, -27], [625, 379, -37], [635, 355, -42], [643, 332, -47]]","(426, 277, 217, 244)","(534, 399)"
30,"[[567, 522, 0], [526, 501, -12], [490, 463, -18], [462, 438, -24], [433, 429, -31], [526, 395, -7], [516, 346, -16], [513, 316, -25], [511, 292, -33], [555, 390, -12], [557, 335, -18], [559, 302, -27], [561, 276, -34], [583, 397, -19], [593, 346, -29], [599, 316, -38], [602, 290, -45], [609, 414, -28], [627, 378, -38], [638, 354, -43], [646, 333, -47]]","(433, 276, 213, 246)","(539, 399)"
31,"[[567, 521, 0], [526, 500, -13], [489, 461, -19], [459, 437, -24], [429, 429, -30], [526, 394, -5], [517, 346, -13], [514, 317, -22], [513, 293, -29], [556, 389, -9], [558, 335, -15], [561, 302, -23], [562, 276, -31], [584, 396, -17], [595, 346, -26], [600, 316, -35], [602, 289, -42], [609, 412, -25], [627, 377, -35], [638, 354, -39], [646, 332, -44]]","(429, 276, 217, 245)","(537, 398)"
32,"[[570, 522, 0], [527, 501, -12], [489, 462, -18], [459, 437, -23], [429, 429, -29], [527, 394, -4], [517, 346, -12], [514, 317, -21], [512, 293, -29], [556, 389, -9], [558, 335, -15], [560, 302, -23], [562, 276, -30], [585, 396, -17], [594, 346, -26], [600, 316, -35], [602, 289, -42], [610, 413, -26], [628, 377, -36], [638, 354, -40], [646, 332, -44]]","(429, 276, 217, 246)","(537, 399)"
33,"[[572, 520, 0], [530, 499, -12], [492, 462, -18], [463, 439, -23], [434, 432, -30], [527, 392, -6], [517, 344, -14], [514, 315, -23], [512, 291, -30], [557, 387, -10], [558, 333, -16], [559, 301, -24], [560, 275, -32], [585, 394, -18], [594, 344, -27], [599, 314, -36], [601, 288, -43], [611, 411, -27], [628, 375, -36], [638, 351, -41], [646, 328, -45]]","(434, 275, 212, 245)","(540, 397)"
34,"[[571, 520, 0], [528, 499, -12], [491, 462, -18], [462, 439, -23], [433, 431, -29], [528, 393, -5], [516, 346, -13], [512, 317, -22], [510, 293, -29], [557, 388, -9], [557, 333, -15], [558, 301, -23], [559, 274, -30], [585, 394, -17], [594, 343, -26], [598, 313, -34], [600, 286, -42], [611, 410, -26], [628, 374, -35], [638, 350, -40], [646, 327, -44]]","(433, 274, 213, 246)","(539, 397)"
35,"[[578, 518, 0], [535, 499, -13], [495, 464, -19], [465, 442, -25], [435, 434, -31], [525, 392, -6], [510, 346, -14], [505, 317, -23], [503, 292, -31], [555, 384, -10], [552, 330, -16], [552, 298, -24], [552, 272, -31], [583, 390, -17], [589, 339, -26], [592, 309, -35], [592, 282, -43], [610, 405, -26], [625, 368, -35], [633, 344, -40], [639, 321, -45]]","(435, 272, 204, 246)","(537, 395)"
36,"[[581, 517, 0], [537, 499, -11], [496, 464, -16], [464, 443, -21], [435, 437, -27], [526, 393, -3], [510, 347, -11], [504, 318, -19], [500, 293, -27], [555, 385, -8], [552, 331, -13], [550, 298, -20], [549, 272, -27], [583, 389, -16], [589, 338, -24], [591, 307, -32], [590, 280, -40], [610, 404, -25], [624, 366, -34], [632, 342, -38], [637, 319, -42]]","(435, 272, 202, 245)","(536, 394)"
37,"[[583, 516, 0], [538, 498, -12], [497, 465, -17], [465, 445, -22], [436, 440, -28], [526, 394, -4], [509, 348, -12], [503, 319, -21], [499, 294, -28], [554, 385, -9], [550, 331, -14], [548, 298, -22], [547, 272, -29], [583, 389, -17], [587, 338, -25], [588, 307, -33], [587, 281, -40], [610, 402, -26], [623, 365, -34], [631, 340, -38], [635, 317, -42]]","(436, 272, 199, 244)","(535, 394)"
38,"[[591, 515, 0], [546, 499, -11], [506, 470, -18], [476, 451, -24], [448, 445, -31], [527, 396, -6], [507, 351, -15], [498, 323, -25], [492, 298, -33], [555, 385, -11], [547, 332, -17], [543, 299, -26], [539, 273, -34], [585, 387, -19], [584, 336, -28], [583, 305, -37], [579, 278, -45], [613, 400, -28], [624, 361, -38], [629, 336, -42], [630, 312, -47]]","(448, 273, 182, 242)","(539, 394)"
39,"[[593, 515, 0], [548, 500, -10], [506, 470, -14], [475, 452, -18], [447, 447, -23], [527, 396, -3], [507, 351, -10], [498, 323, -18], [492, 299, -25], [556, 385, -8], [546, 332, -12], [542, 299, -20], [537, 273, -27], [585, 386, -15], [584, 335, -24], [582, 304, -33], [578, 277, -40], [613, 398, -25], [623, 360, -34], [628, 335, -40], [631, 311, -44]]","(447, 273, 184, 242)","(539, 394)"
40,"[[597, 513, 0], [551, 500, -12], [508, 468, -17], [475, 446, -22], [445, 439, -28], [530, 395, -3], [510, 351, -11], [500, 323, -20], [493, 298, -29], [558, 383, -8], [548, 330, -13], [543, 297, -21], [537, 271, -29], [586, 384, -16], [585, 333, -24], [583, 302, -32], [577, 276, -39], [614, 395, -25], [623, 356, -34], [628, 331, -37], [629, 308, -41]]","(445, 271, 184, 242)","(537, 392)"
41,"[[596, 512, 0], [550, 500, -10], [507, 467, -14], [474, 446, -18], [445, 440, -22], [529, 394, 0], [510, 350, -6], [500, 323, -14], [492, 298, -21], [557, 382, -5], [547, 330, -8], [542, 298, -16], [537, 272, -23], [585, 383, -13], [584, 332, -20], [582, 302, -28], [577, 275, -36], [613, 394, -22], [623, 355, -31], [627, 330, -36], [629, 306, -40]]","(445, 272, 184, 240)","(537, 392)"
42,"[[597, 512, 0], [551, 499, -10], [509, 467, -14], [478, 447, -18], [448, 442, -23], [529, 394, -1], [510, 349, -8], [500, 322, -16], [493, 297, -23], [557, 382, -6], [547, 330, -10], [542, 298, -17], [537, 272, -25], [586, 384, -14], [584, 332, -21], [582, 302, -29], [577, 275, -36], [614, 394, -23], [623, 356, -31], [627, 330, -35], [628, 307, -39]]","(448, 272, 180, 240)","(538, 392)"
43,"[[602, 507, 0], [556, 497, -10], [511, 469, -14], [477, 452, -19], [448, 450, -24], [526, 392, -2], [502, 349, -8], [490, 323, -16], [482, 300, -23], [553, 379, -7], [540, 326, -10], [534, 294, -16], [529, 271, -22], [582, 379, -15], [577, 327, -21], [573, 298, -28], [567, 273, -34], [611, 388, -23], [618, 349, -30], [621, 323, -34], [622, 299, -38]]","(448, 271, 174, 236)","(535, 389)"
44,"[[604, 506, 0], [557, 498, -9], [511, 471, -13], [478, 455, -16], [450, 452, -20], [524, 393, 0], [500, 351, -5], [488, 325, -12], [479, 302, -19], [551, 379, -4], [536, 327, -7], [529, 296, -13], [522, 272, -19], [580, 378, -12], [573, 327, -19], [568, 297, -26], [561, 272, -33], [609, 385, -22], [614, 346, -29], [616, 320, -33], [615, 297, -37]]","(450, 272, 166, 234)","(533, 389)"
45,"[[606, 502, 0], [560, 494, -10], [514, 472, -16], [482, 460, -21], [454, 458, -27], [523, 394, -2], [497, 353, -10], [484, 328, -18], [476, 305, -25], [549, 379, -8], [533, 328, -12], [525, 297, -19], [517, 273, -26], [578, 376, -16], [569, 326, -23], [563, 297, -30], [555, 272, -36], [608, 383, -25], [611, 343, -32], [611, 318, -36], [609, 294, -39]]","(454, 272, 157, 230)","(532, 387)"
46,"[[613, 497, 0], [566, 493, -13], [518, 474, -21], [481, 465, -28], [452, 468, -35], [520, 394, -7], [492, 355, -16], [476, 330, -26], [464, 307, -34], [546, 377, -12], [524, 327, -18], [513, 295, -26], [503, 270, -34], [575, 373, -19], [561, 324, -27], [553, 296, -36], [543, 271, -43], [606, 377, -28], [606, 337, -36], [604, 312, -40], [601, 289, -44]]","(452, 270, 161, 227)","(532, 383)"
47,"[[614, 496, 0], [566, 493, -12], [516, 473, -17], [479, 464, -22], [449, 468, -27], [520, 394, -2], [491, 353, -10], [475, 328, -18], [463, 307, -25], [545, 377, -7], [524, 328, -11], [513, 297, -18], [503, 273, -25], [575, 372, -14], [561, 324, -22], [553, 295, -30], [544, 271, -36], [605, 375, -23], [606, 336, -31], [604, 310, -35], [601, 287, -39]]","(449, 271, 165, 225)","(531, 383)"
48,"[[613, 496, 0], [565, 493, -10], [517, 471, -14], [480, 459, -18], [451, 462, -22], [521, 392, 0], [491, 353, -7], [476, 328, -15], [465, 306, -22], [546, 375, -5], [524, 326, -9], [513, 295, -15], [505, 271, -22], [575, 370, -13], [561, 321, -20], [552, 293, -27], [543, 269, -33], [605, 374, -22], [605, 334, -30], [604, 309, -34], [600, 286, -37]]","(451, 269, 162, 227)","(532, 382)"
49,"[[613, 496, 0], [565, 492, -9], [515, 470, -12], [479, 459, -15], [450, 462, -19], [520, 391, 0], [492, 351, -4], [477, 326, -11], [465, 304, -18], [546, 374, -4], [525, 325, -7], [514, 294, -13], [505, 271, -18], [575, 370, -12], [562, 320, -18], [554, 292, -25], [545, 268, -32], [605, 374, -21], [605, 334, -29], [604, 308, -33], [601, 285, -37]]","(450, 268, 163, 228)","(531, 382)"
50,"[[611, 496, 0], [563, 492, -10], [514, 469, -13], [479, 456, -17], [450, 458, -21], [520, 390, 0], [492, 350, -5], [476, 325, -12], [465, 303, -19], [546, 374, -4], [526, 324, -7], [515, 293, -13], [505, 269, -19], [575, 369, -12], [563, 321, -18], [555, 292, -25], [546, 267, -32], [605, 374, -21], [606, 334, -29], [605, 308, -32], [602, 285, -36]]","(450, 267, 161, 229)","(530, 381)"
51,"[[605, 498, 0], [557, 487, -11], [511, 457, -15], [475, 440, -19], [443, 440, -23], [526, 382, 0], [502, 338, -6], [490, 311, -14], [481, 288, -22], [553, 368, -4], [538, 317, -9], [531, 285, -16], [523, 259, -23], [582, 367, -12], [576, 317, -20], [572, 287, -28], [565, 260, -35], [611, 374, -21], [618, 335, -30], [620, 309, -34], [619, 285, -38]]","(443, 259, 177, 239)","(531, 378)"
52,"[[601, 498, 0], [554, 484, -12], [510, 454, -18], [475, 435, -23], [443, 430, -30], [528, 379, -2], [507, 335, -10], [495, 309, -19], [486, 285, -28], [556, 366, -7], [544, 315, -12], [537, 284, -21], [531, 258, -29], [586, 366, -14], [581, 316, -23], [577, 287, -31], [571, 262, -37], [614, 376, -24], [621, 336, -33], [624, 311, -36], [625, 287, -40]]","(443, 258, 182, 240)","(534, 378)"
53,"[[593, 500, 0], [547, 481, -11], [509, 443, -15], [479, 416, -18], [448, 409, -22], [538, 372, 0], [525, 325, -7], [518, 297, -16], [513, 272, -24], [569, 364, -4], [566, 311, -9], [564, 280, -18], [562, 254, -25], [598, 368, -11], [603, 320, -21], [605, 290, -29], [604, 264, -35], [624, 382, -20], [637, 346, -29], [645, 322, -34], [649, 299, -37]]","(448, 254, 201, 246)","(548, 377)"
54,"[[589, 501, 0], [545, 481, -12], [506, 442, -18], [477, 415, -23], [447, 407, -28], [540, 371, -4], [527, 325, -12], [523, 296, -21], [520, 273, -29], [570, 365, -8], [568, 311, -14], [568, 280, -22], [567, 254, -29], [600, 370, -15], [605, 320, -24], [608, 291, -32], [608, 266, -39], [627, 385, -24], [641, 348, -33], [649, 324, -37], [654, 301, -41]]","(447, 254, 207, 247)","(550, 377)"
55,"[[581, 505, 0], [539, 483, -12], [504, 441, -17], [475, 411, -21], [444, 402, -26], [541, 372, -2], [532, 324, -9], [529, 296, -18], [529, 271, -25], [572, 368, -6], [573, 314, -12], [575, 282, -20], [576, 256, -27], [601, 375, -14], [610, 325, -23], [616, 296, -31], [618, 271, -37], [626, 392, -23], [643, 356, -32], [653, 331, -37], [660, 309, -40]]","(444, 256, 216, 249)","(552, 380)"
56,"[[581, 506, 0], [539, 483, -12], [503, 440, -16], [474, 412, -20], [445, 402, -24], [541, 373, -2], [531, 326, -9], [527, 296, -17], [525, 272, -24], [572, 368, -7], [575, 314, -11], [577, 282, -19], [577, 256, -26], [601, 376, -14], [611, 326, -22], [616, 296, -30], [618, 270, -37], [626, 393, -23], [644, 357, -32], [654, 333, -36], [661, 311, -40]]","(445, 256, 216, 250)","(553, 381)"
57,"[[580, 508, 0], [537, 485, -12], [501, 441, -15], [474, 412, -19], [444, 402, -23], [541, 375, -2], [531, 327, -9], [527, 297, -17], [525, 273, -24], [572, 370, -6], [575, 316, -11], [577, 283, -18], [578, 257, -25], [601, 377, -13], [611, 327, -21], [617, 297, -29], [619, 270, -36], [626, 393, -22], [644, 358, -30], [654, 334, -35], [661, 311, -39]]","(444, 257, 217, 251)","(552, 382)"
58,"[[577, 508, 0], [535, 483, -11], [500, 439, -14], [472, 410, -17], [443, 401, -21], [541, 374, 0], [533, 326, -7], [531, 296, -15], [531, 272, -22], [572, 370, -5], [576, 316, -10], [580, 283, -18], [581, 258, -25], [601, 378, -13], [613, 328, -21], [619, 298, -30], [622, 272, -37], [626, 395, -22], [644, 360, -31], [655, 336, -36], [663, 314, -40]]","(443, 258, 220, 250)","(553, 383)"
59,"[[576, 508, 0], [534, 484, -11], [499, 439, -15], [472, 408, -18], [442, 399, -22], [541, 374, 0], [533, 326, -7], [531, 296, -15], [530, 272, -22], [572, 370, -5], [577, 316, -9], [580, 283, -16], [582, 258, -23], [600, 378, -12], [613, 328, -20], [619, 298, -28], [622, 272, -35], [625, 396, -21], [645, 361, -30], [656, 337, -34], [664, 315, -38]]","(442, 258, 222, 250)","(553, 383)"
60,"[[574, 509, 0], [532, 484, -11], [497, 438, -13], [470, 407, -16], [440, 398, -19], [541, 374, 0], [533, 326, -5], [531, 296, -12], [530, 272, -19], [572, 371, -4], [577, 316, -7], [581, 284, -15], [583, 258, -22], [600, 379, -11], [613, 329, -19], [620, 299, -27], [623, 273, -34], [624, 397, -20], [644, 362, -29], [655, 338, -33], [664, 316, -38]]","(440, 258, 224, 251)","(552, 383)"
61,"[[562, 506, 0], [523, 475, -11], [495, 426, -13], [474, 391, -15], [448, 376, -18], [546, 369, -1], [547, 320, -8], [550, 290, -16], [554, 266, -23], [578, 370, -6], [593, 318, -11], [601, 288, -19], [607, 262, -26], [605, 383, -13], [625, 337, -23], [637, 308, -31], [645, 282, -38], [627, 404, -21], [651, 373, -32], [666, 353, -37], [678, 332, -41]]","(448, 262, 230, 244)","(563, 384)"
62,"[[558, 508, 0], [520, 476, -12], [495, 426, -16], [476, 390, -19], [450, 372, -23], [547, 370, -2], [549, 321, -9], [553, 291, -18], [558, 267, -25], [578, 372, -6], [593, 321, -12], [604, 290, -20], [612, 265, -27], [604, 386, -14], [626, 340, -23], [639, 313, -30], [648, 288, -37], [625, 409, -23], [651, 378, -32], [666, 357, -36], [679, 337, -39]]","(450, 265, 229, 243)","(564, 386)"
63,"[[548, 510, 0], [510, 477, -13], [486, 426, -17], [467, 390, -20], [443, 371, -24], [543, 372, -3], [548, 324, -11], [554, 295, -20], [561, 271, -27], [573, 376, -7], [591, 325, -13], [604, 295, -21], [614, 272, -28], [598, 391, -15], [623, 345, -24], [638, 320, -32], [649, 296, -38], [618, 414, -23], [645, 385, -33], [662, 365, -38], [676, 346, -41]]","(443, 271, 233, 239)","(559, 390)"
