,lmList,bbox,center
10,"[[271, 512, 0], [306, 488, -17], [329, 450, -27], [354, 426, -36], [382, 424, -46], [285, 394, -18], [295, 350, -30], [300, 323, -40], [303, 299, -49], [256, 394, -20], [253, 344, -31], [251, 313, -38], [247, 287, -44], [232, 406, -26], [214, 364, -37], [203, 337, -48], [195, 313, -54], [214, 430, -33], [182, 409, -45], [162, 394, -51], [145, 379, -56]]","(145, 287, 237, 225)","(263, 399)"
11,"[[270, 514, 0], [306, 489, -16], [330, 451, -25], [355, 427, -34], [381, 425, -43], [286, 394, -16], [296, 350, -28], [301, 323, -38], [303, 299, -46], [257, 394, -19], [253, 344, -28], [251, 313, -36], [248, 287, -42], [232, 406, -24], [214, 364, -35], [203, 337, -45], [195, 313, -52], [213, 429, -31], [182, 408, -43], [162, 394, -49], [146, 378, -53]]","(146, 287, 235, 227)","(263, 400)"
12,"[[271, 514, 0], [306, 490, -17], [329, 451, -26], [354, 427, -35], [381, 425, -45], [284, 394, -16], [293, 350, -28], [298, 323, -39], [301, 299, -46], [255, 394, -19], [252, 345, -29], [250, 314, -36], [247, 288, -42], [231, 407, -24], [212, 365, -36], [202, 338, -46], [194, 314, -52], [212, 431, -31], [181, 409, -43], [161, 395, -50], [145, 379, -54]]","(145, 288, 236, 226)","(263, 401)"
13,"[[269, 515, 0], [305, 491, -18], [329, 451, -27], [353, 425, -36], [381, 422, -45], [284, 396, -18], [293, 352, -30], [297, 324, -41], [300, 300, -49], [254, 396, -20], [251, 345, -30], [249, 314, -38], [246, 288, -44], [231, 407, -24], [212, 365, -36], [202, 338, -46], [194, 314, -53], [212, 431, -31], [181, 410, -43], [160, 395, -50], [144, 379, -54]]","(144, 288, 237, 227)","(262, 401)"
14,"[[270, 514, 0], [305, 490, -18], [330, 450, -27], [354, 426, -36], [381, 424, -46], [284, 395, -18], [294, 351, -31], [298, 323, -41], [300, 299, -49], [255, 395, -20], [251, 345, -31], [249, 314, -39], [246, 287, -45], [231, 407, -25], [212, 365, -37], [202, 338, -47], [195, 313, -54], [212, 430, -32], [181, 409, -44], [161, 395, -51], [145, 379, -55]]","(145, 287, 236, 227)","(263, 400)"
15,"[[270, 517, 0], [305, 492, -17], [329, 452, -27], [353, 427, -36], [381, 425, -45], [284, 397, -17], [293, 352, -30], [298, 324, -40], [301, 300, -49], [255, 396, -20], [252, 346, -30], [249, 314, -39], [246, 288, -45], [231, 408, -25], [213, 366, -37], [203, 338, -47], [195, 314, -54], [213, 432, -32], [182, 410, -44], [162, 396, -51], [146, 379, -55]]","(146, 288, 235, 229)","(263, 402)"
16,"[[271, 516, 0], [307, 491, -17], [330, 451, -26], [354, 427, -35], [381, 423, -45], [284, 395, -17], [293, 351, -29], [298, 323, -39], [300, 299, -47], [255, 396, -19], [251, 346, -29], [249, 315, -37], [246, 288, -42], [231, 408, -24], [212, 366, -35], [202, 339, -46], [194, 314, -52], [212, 431, -31], [181, 410, -43], [161, 395, -49], [144, 379, -53]]","(144, 288, 237, 228)","(262, 402)"
17,"[[270, 516, 0], [306, 491, -17], [330, 451, -27], [355, 426, -35], [382, 424, -44], [284, 396, -17], [293, 352, -29], [298, 324, -40], [300, 300, -48], [255, 395, -19], [252, 346, -29], [250, 315, -37], [247, 288, -43], [231, 408, -24], [213, 366, -36], [203, 339, -46], [195, 314, -52], [212, 432, -31], [181, 411, -43], [161, 397, -49], [145, 381, -53]]","(145, 288, 237, 228)","(263, 402)"
18,"[[271, 516, 0], [306, 492, -18], [329, 452, -27], [353, 427, -36], [381, 423, -45], [284, 396, -17], [294, 352, -29], [299, 324, -39], [301, 300, -47], [255, 396, -19], [252, 346, -29], [249, 315, -37], [247, 289, -42], [231, 408, -24], [213, 366, -35], [203, 339, -45], [196, 314, -52], [213, 431, -30], [181, 410, -42], [161, 395, -49], [145, 379, -53]]","(145, 289, 236, 227)","(263, 402)"
19,"[[270, 516, 0], [306, 491, -17], [329, 451, -26], [354, 426, -34], [381, 424, -43], [284, 395, -16], [294, 351, -27], [299, 324, -37], [301, 301, -45], [255, 395, -18], [251, 346, -27], [249, 315, -34], [247, 289, -40], [230, 407, -22], [212, 365, -33], [203, 338, -43], [196, 314, -50], [210, 430, -29], [180, 409, -40], [161, 395, -46], [145, 380, -50]]","(145, 289, 236, 227)","(263, 402)"
20,"[[270, 516, 0], [305, 491, -17], [329, 452, -27], [354, 427, -36], [381, 424, -46], [283, 397, -17], [293, 353, -30], [298, 326, -41], [301, 302, -49], [254, 397, -20], [251, 347, -30], [249, 316, -38], [246, 290, -44], [231, 409, -25], [212, 367, -37], [202, 339, -47], [195, 315, -54], [212, 433, -32], [181, 411, -44], [161, 397, -51], [145, 380, -55]]","(145, 290, 236, 226)","(263, 403)"
21,"[[270, 517, 0], [305, 492, -17], [328, 453, -26], [353, 429, -35], [380, 426, -44], [284, 398, -17], [294, 353, -30], [299, 325, -40], [301, 301, -49], [255, 398, -20], [252, 347, -30], [249, 316, -38], [246, 289, -44], [231, 409, -25], [213, 367, -37], [203, 339, -47], [196, 315, -54], [212, 433, -32], [180, 411, -44], [160, 396, -51], [144, 380, -55]]","(144, 289, 236, 228)","(262, 403)"
22,"[[268, 517, 0], [304, 493, -17], [329, 454, -27], [353, 429, -36], [381, 427, -45], [285, 397, -17], [297, 352, -29], [302, 324, -39], [303, 300, -47], [256, 397, -20], [253, 346, -30], [252, 315, -37], [249, 288, -43], [231, 409, -25], [213, 366, -37], [204, 338, -47], [196, 313, -54], [211, 432, -32], [181, 410, -44], [162, 395, -51], [146, 378, -55]]","(146, 288, 235, 229)","(263, 402)"
23,"[[265, 516, 0], [302, 493, -18], [328, 456, -28], [354, 432, -38], [382, 431, -48], [286, 397, -18], [299, 352, -31], [305, 324, -41], [309, 299, -49], [256, 395, -20], [255, 345, -31], [255, 313, -38], [253, 286, -44], [231, 406, -25], [215, 363, -37], [206, 335, -47], [200, 309, -54], [211, 429, -31], [182, 406, -44], [164, 391, -50], [149, 374, -54]]","(149, 286, 233, 230)","(265, 401)"
24,"[[264, 515, 0], [302, 492, -18], [328, 456, -27], [354, 433, -36], [381, 434, -46], [286, 397, -18], [299, 353, -30], [306, 325, -41], [310, 301, -49], [256, 394, -20], [257, 344, -31], [257, 312, -39], [256, 285, -45], [231, 405, -25], [217, 361, -37], [209, 333, -48], [203, 307, -55], [210, 427, -32], [182, 404, -44], [164, 389, -51], [150, 372, -55]]","(150, 285, 231, 230)","(265, 400)"
25,"[[258, 512, 0], [297, 493, -18], [326, 459, -28], [352, 439, -38], [377, 443, -49], [286, 398, -19], [302, 353, -32], [310, 325, -43], [315, 301, -52], [257, 394, -21], [260, 343, -32], [262, 310, -41], [262, 283, -48], [231, 403, -26], [219, 358, -39], [213, 329, -50], [209, 303, -57], [209, 424, -33], [183, 401, -46], [166, 384, -53], [152, 366, -57]]","(152, 283, 225, 229)","(264, 397)"
26,"[[255, 514, 0], [295, 495, -18], [323, 460, -28], [349, 440, -37], [375, 446, -47], [285, 398, -17], [301, 354, -30], [309, 326, -41], [314, 302, -49], [256, 393, -20], [259, 343, -31], [261, 311, -39], [262, 283, -45], [231, 402, -25], [219, 357, -37], [214, 329, -48], [210, 304, -55], [208, 423, -32], [182, 398, -44], [165, 382, -50], [152, 364, -55]]","(152, 283, 223, 231)","(263, 398)"
27,"[[253, 514, 0], [291, 495, -18], [320, 463, -29], [348, 446, -40], [374, 452, -51], [281, 399, -19], [297, 356, -33], [306, 327, -44], [312, 303, -53], [253, 395, -22], [257, 345, -33], [259, 312, -42], [259, 285, -49], [228, 404, -27], [217, 359, -40], [212, 330, -50], [209, 304, -57], [206, 425, -34], [179, 400, -47], [163, 382, -53], [150, 364, -57]]","(150, 285, 224, 229)","(262, 399)"
28,"[[250, 513, 0], [289, 495, -20], [319, 462, -31], [347, 446, -42], [373, 453, -53], [281, 399, -21], [297, 355, -35], [305, 326, -46], [310, 302, -55], [252, 395, -23], [255, 344, -35], [257, 311, -44], [257, 284, -51], [226, 404, -28], [216, 358, -41], [211, 329, -52], [208, 302, -60], [204, 425, -34], [178, 399, -47], [161, 382, -54], [148, 364, -59]]","(148, 284, 225, 229)","(260, 398)"
29,"[[250, 514, 0], [289, 496, -18], [318, 464, -29], [346, 447, -40], [372, 454, -51], [279, 399, -19], [295, 355, -33], [303, 327, -44], [309, 303, -52], [251, 395, -22], [254, 345, -33], [256, 312, -42], [256, 285, -49], [226, 405, -27], [215, 359, -40], [210, 330, -51], [207, 304, -58], [204, 426, -34], [177, 401, -47], [160, 384, -53], [147, 365, -58]]","(147, 285, 225, 229)","(259, 399)"
30,"[[249, 515, 0], [285, 498, -20], [315, 470, -33], [343, 457, -45], [369, 464, -57], [277, 402, -22], [293, 358, -36], [300, 329, -47], [305, 305, -56], [249, 398, -24], [253, 347, -35], [254, 314, -44], [254, 287, -51], [223, 407, -28], [213, 362, -40], [208, 333, -51], [204, 307, -59], [201, 428, -34], [175, 403, -47], [158, 386, -54], [145, 368, -58]]","(145, 287, 224, 228)","(257, 401)"
31,"[[248, 515, 0], [285, 498, -21], [315, 470, -34], [343, 457, -47], [369, 463, -59], [277, 402, -23], [292, 358, -38], [299, 330, -50], [304, 305, -59], [248, 398, -25], [251, 346, -38], [253, 314, -47], [253, 286, -54], [223, 407, -29], [212, 361, -43], [207, 331, -55], [204, 305, -63], [201, 428, -36], [175, 403, -50], [158, 385, -57], [145, 367, -61]]","(145, 286, 224, 229)","(257, 400)"
32,"[[248, 514, 0], [286, 497, -21], [316, 469, -34], [345, 456, -47], [369, 462, -59], [277, 402, -23], [293, 357, -38], [300, 329, -50], [305, 305, -59], [249, 397, -25], [252, 346, -37], [253, 313, -47], [253, 286, -54], [223, 406, -29], [212, 360, -42], [208, 331, -54], [205, 305, -62], [201, 427, -35], [175, 402, -49], [158, 385, -57], [145, 367, -61]]","(145, 286, 224, 228)","(257, 400)"
33,"[[250, 513, 0], [288, 495, -19], [317, 465, -30], [345, 449, -41], [371, 454, -52], [279, 399, -20], [295, 355, -33], [302, 326, -44], [306, 302, -53], [250, 394, -22], [254, 343, -34], [255, 311, -43], [255, 284, -49], [225, 403, -27], [215, 358, -39], [210, 328, -51], [207, 302, -58], [202, 424, -34], [177, 399, -46], [161, 381, -53], [148, 363, -58]]","(148, 284, 223, 229)","(259, 398)"
34,"[[251, 512, 0], [288, 494, -19], [318, 463, -30], [345, 446, -40], [372, 450, -51], [279, 398, -19], [293, 354, -32], [301, 326, -43], [306, 302, -52], [251, 394, -21], [254, 343, -32], [255, 311, -41], [256, 284, -48], [225, 403, -26], [215, 357, -38], [210, 328, -49], [208, 302, -57], [203, 423, -33], [177, 398, -45], [161, 381, -52], [148, 363, -56]]","(148, 284, 224, 228)","(260, 398)"
35,"[[254, 512, 0], [293, 492, -17], [322, 455, -26], [349, 432, -35], [376, 433, -43], [282, 394, -17], [295, 350, -29], [302, 322, -38], [306, 299, -46], [254, 391, -19], [256, 340, -29], [257, 308, -37], [257, 281, -42], [228, 400, -24], [217, 356, -35], [212, 327, -45], [208, 301, -52], [207, 421, -30], [181, 396, -42], [164, 379, -48], [151, 361, -52]]","(151, 281, 225, 231)","(263, 396)"
36,"[[254, 511, 0], [294, 492, -17], [322, 455, -26], [348, 432, -34], [375, 432, -42], [283, 395, -17], [296, 350, -29], [302, 323, -39], [306, 299, -46], [255, 391, -19], [257, 341, -30], [259, 309, -38], [258, 282, -43], [229, 400, -24], [218, 355, -36], [213, 326, -46], [210, 301, -53], [208, 421, -30], [182, 396, -43], [165, 378, -50], [152, 360, -54]]","(152, 282, 223, 229)","(263, 396)"
37,"[[252, 511, 0], [292, 492, -17], [321, 455, -26], [347, 432, -34], [375, 432, -42], [283, 395, -17], [296, 350, -29], [303, 322, -38], [306, 299, -46], [255, 391, -19], [258, 340, -29], [259, 308, -37], [259, 282, -42], [229, 400, -23], [218, 355, -35], [213, 326, -45], [211, 301, -52], [207, 420, -30], [181, 395, -42], [165, 377, -48], [152, 359, -52]]","(152, 282, 223, 229)","(263, 396)"
38,"[[250, 509, 0], [290, 491, -17], [320, 454, -26], [348, 432, -35], [376, 434, -43], [282, 393, -17], [296, 348, -29], [303, 320, -38], [308, 297, -46], [254, 389, -19], [258, 338, -29], [260, 306, -37], [260, 279, -43], [229, 397, -24], [219, 352, -35], [214, 323, -46], [211, 297, -52], [207, 418, -30], [182, 392, -43], [165, 374, -49], [152, 355, -53]]","(152, 279, 224, 230)","(264, 394)"
39,"[[250, 508, 0], [291, 490, -17], [321, 454, -26], [349, 433, -34], [376, 435, -42], [284, 392, -17], [299, 348, -28], [306, 320, -38], [310, 297, -46], [256, 387, -19], [260, 337, -29], [262, 305, -37], [262, 279, -43], [230, 395, -23], [220, 350, -35], [216, 321, -45], [213, 296, -52], [207, 415, -30], [182, 390, -42], [165, 372, -49], [153, 354, -53]]","(153, 279, 223, 229)","(264, 393)"
40,"[[252, 508, 0], [292, 490, -17], [323, 455, -27], [352, 435, -36], [378, 439, -46], [286, 393, -18], [303, 350, -32], [311, 322, -42], [316, 298, -51], [258, 388, -21], [264, 337, -32], [267, 305, -41], [268, 277, -47], [232, 396, -26], [223, 350, -38], [219, 321, -49], [217, 294, -56], [209, 415, -34], [185, 388, -46], [169, 370, -52], [156, 351, -56]]","(156, 277, 222, 231)","(267, 392)"
41,"[[251, 507, 0], [292, 490, -17], [324, 456, -27], [352, 436, -36], [380, 440, -45], [287, 393, -17], [304, 350, -30], [313, 322, -40], [319, 299, -48], [260, 387, -20], [266, 337, -30], [269, 305, -38], [271, 277, -45], [234, 395, -25], [225, 349, -36], [221, 320, -47], [219, 293, -54], [211, 414, -31], [186, 387, -43], [170, 369, -50], [157, 350, -54]]","(157, 277, 223, 230)","(268, 392)"
42,"[[250, 507, 0], [291, 491, -18], [323, 457, -28], [352, 437, -37], [379, 441, -46], [289, 394, -18], [306, 350, -31], [315, 322, -42], [321, 298, -50], [261, 387, -21], [268, 336, -32], [272, 304, -40], [274, 276, -46], [235, 394, -26], [227, 348, -38], [223, 318, -48], [221, 292, -55], [210, 413, -32], [186, 385, -45], [171, 366, -51], [159, 347, -55]]","(159, 276, 220, 231)","(269, 391)"
43,"[[241, 505, 0], [283, 493, -17], [318, 466, -29], [348, 451, -40], [376, 455, -51], [292, 396, -19], [312, 354, -34], [323, 327, -46], [331, 303, -54], [265, 387, -22], [278, 337, -34], [286, 306, -43], [292, 278, -50], [238, 391, -27], [234, 343, -40], [235, 314, -50], [237, 288, -56], [211, 407, -34], [191, 377, -46], [179, 356, -52], [170, 335, -56]]","(170, 278, 206, 227)","(273, 391)"
44,"[[236, 504, 0], [278, 494, -17], [315, 469, -28], [346, 456, -39], [374, 463, -51], [290, 398, -18], [314, 356, -32], [328, 330, -44], [338, 307, -52], [265, 388, -22], [281, 338, -34], [290, 306, -43], [297, 279, -50], [238, 391, -27], [237, 343, -40], [238, 311, -51], [240, 284, -59], [211, 405, -34], [192, 373, -47], [181, 351, -54], [173, 329, -58]]","(173, 279, 201, 225)","(273, 391)"
45,"[[230, 504, 0], [273, 495, -17], [311, 472, -27], [343, 460, -37], [371, 468, -48], [289, 398, -17], [315, 358, -30], [330, 332, -41], [342, 310, -49], [263, 387, -20], [282, 338, -31], [293, 306, -40], [301, 279, -47], [237, 389, -26], [239, 341, -38], [241, 310, -49], [245, 282, -56], [210, 403, -33], [192, 370, -45], [181, 347, -52], [174, 325, -56]]","(174, 279, 197, 225)","(272, 391)"
46,"[[214, 497, 0], [253, 491, -21], [291, 474, -36], [325, 471, -50], [351, 484, -64], [276, 397, -25], [305, 359, -42], [322, 334, -55], [336, 312, -65], [251, 384, -27], [273, 337, -40], [286, 305, -51], [296, 278, -59], [224, 384, -31], [230, 336, -44], [236, 305, -56], [241, 278, -64], [196, 396, -37], [180, 364, -50], [172, 340, -57], [167, 317, -62]]","(167, 278, 184, 219)","(259, 387)"
47,"[[213, 497, 0], [254, 492, -20], [291, 474, -33], [323, 470, -45], [350, 481, -57], [275, 398, -22], [306, 359, -37], [323, 334, -49], [337, 312, -57], [251, 384, -25], [274, 336, -37], [288, 304, -46], [298, 278, -53], [224, 385, -29], [230, 336, -42], [235, 305, -54], [241, 277, -62], [196, 397, -35], [180, 362, -49], [171, 339, -56], [165, 316, -60]]","(165, 277, 185, 220)","(257, 387)"
48,"[[212, 496, 0], [252, 489, -21], [288, 471, -34], [319, 465, -47], [347, 475, -60], [271, 395, -23], [299, 356, -39], [316, 330, -51], [328, 308, -60], [246, 382, -25], [268, 334, -38], [280, 302, -48], [289, 275, -55], [219, 384, -30], [224, 336, -44], [228, 305, -54], [233, 279, -62], [191, 397, -37], [175, 363, -50], [165, 339, -57], [160, 316, -61]]","(160, 275, 187, 221)","(253, 385)"
49,"[[213, 496, 0], [252, 488, -21], [287, 470, -35], [319, 463, -48], [347, 472, -61], [271, 395, -25], [299, 356, -41], [315, 330, -53], [327, 307, -62], [245, 383, -27], [266, 334, -40], [278, 302, -50], [287, 275, -57], [218, 384, -31], [222, 335, -45], [226, 304, -56], [231, 277, -64], [191, 397, -37], [174, 363, -51], [164, 340, -58], [158, 317, -62]]","(158, 275, 189, 221)","(252, 385)"
50,"[[214, 494, 0], [253, 487, -21], [288, 468, -35], [319, 461, -49], [347, 469, -62], [272, 394, -25], [298, 354, -42], [314, 328, -55], [326, 305, -64], [246, 382, -28], [265, 333, -42], [276, 301, -52], [285, 274, -59], [219, 383, -32], [221, 335, -47], [225, 304, -58], [229, 277, -65], [191, 397, -39], [174, 364, -53], [164, 341, -60], [158, 318, -64]]","(158, 274, 189, 220)","(252, 384)"
51,"[[219, 490, 0], [259, 476, -20], [294, 450, -31], [324, 434, -42], [351, 435, -53], [267, 379, -21], [289, 337, -35], [301, 310, -46], [310, 288, -54], [240, 371, -22], [253, 321, -34], [261, 290, -44], [268, 264, -51], [214, 375, -27], [212, 329, -39], [213, 298, -50], [216, 273, -57], [188, 391, -33], [168, 362, -46], [155, 341, -53], [147, 320, -57]]","(147, 264, 204, 226)","(249, 377)"
52,"[[222, 487, 0], [262, 471, -19], [293, 442, -29], [321, 421, -39], [347, 422, -49], [263, 376, -19], [285, 334, -33], [296, 307, -44], [304, 284, -52], [236, 368, -21], [248, 318, -32], [255, 287, -40], [260, 261, -46], [210, 374, -25], [206, 328, -37], [206, 300, -46], [208, 275, -52], [185, 391, -31], [164, 363, -42], [152, 344, -48], [144, 324, -52]]","(144, 261, 203, 226)","(245, 374)"
53,"[[237, 487, 0], [274, 462, -17], [298, 422, -24], [323, 395, -30], [349, 389, -37], [255, 366, -15], [264, 320, -25], [269, 293, -34], [273, 269, -41], [226, 364, -17], [226, 316, -25], [227, 284, -33], [226, 259, -40], [201, 376, -21], [187, 333, -31], [182, 306, -41], [178, 283, -50], [180, 398, -27], [153, 376, -39], [136, 361, -46], [124, 345, -51]]","(124, 259, 225, 228)","(236, 373)"
54,"[[237, 488, 0], [273, 463, -19], [299, 421, -28], [324, 393, -36], [351, 386, -43], [252, 366, -15], [261, 320, -26], [266, 292, -35], [269, 268, -43], [223, 365, -15], [222, 315, -24], [221, 285, -31], [220, 260, -36], [199, 376, -18], [184, 334, -28], [177, 308, -37], [173, 284, -43], [179, 398, -24], [152, 378, -34], [134, 364, -40], [120, 348, -43]]","(120, 260, 231, 228)","(235, 374)"
55,"[[248, 487, 0], [283, 460, -17], [307, 419, -26], [329, 391, -34], [356, 381, -42], [256, 365, -15], [262, 320, -26], [264, 291, -35], [264, 268, -41], [227, 367, -16], [222, 317, -25], [219, 286, -32], [215, 261, -36], [204, 380, -20], [184, 339, -30], [174, 313, -39], [166, 291, -46], [186, 403, -26], [156, 385, -37], [135, 371, -44], [119, 356, -48]]","(119, 261, 237, 226)","(237, 374)"
56,"[[250, 489, 0], [284, 461, -19], [307, 420, -29], [330, 391, -38], [358, 382, -47], [258, 366, -17], [264, 320, -29], [266, 292, -38], [266, 269, -46], [229, 367, -18], [223, 317, -27], [219, 287, -35], [214, 261, -40], [205, 380, -21], [185, 339, -32], [174, 313, -42], [167, 290, -48], [187, 404, -27], [157, 385, -38], [137, 372, -44], [121, 357, -48]]","(121, 261, 237, 228)","(239, 375)"
57,"[[250, 491, 0], [285, 463, -19], [308, 421, -28], [332, 392, -36], [360, 383, -45], [260, 367, -15], [266, 322, -27], [267, 294, -36], [267, 270, -44], [230, 368, -16], [225, 318, -25], [221, 287, -32], [216, 262, -38], [206, 381, -20], [187, 340, -30], [176, 314, -40], [168, 291, -46], [188, 405, -26], [158, 386, -37], [138, 373, -43], [122, 358, -47]]","(122, 262, 238, 229)","(241, 376)"
58,"[[255, 491, 0], [290, 463, -18], [313, 423, -27], [336, 394, -35], [364, 384, -44], [264, 369, -16], [271, 323, -28], [273, 295, -38], [272, 271, -45], [235, 369, -18], [230, 319, -27], [226, 288, -35], [221, 262, -40], [210, 382, -22], [191, 341, -32], [181, 315, -42], [173, 292, -49], [191, 405, -28], [161, 386, -39], [141, 372, -45], [125, 356, -49]]","(125, 262, 239, 229)","(244, 376)"
59,"[[255, 491, 0], [291, 464, -19], [314, 423, -28], [337, 394, -37], [365, 385, -45], [265, 369, -17], [271, 323, -29], [273, 294, -38], [273, 270, -46], [235, 369, -18], [230, 319, -27], [226, 288, -35], [222, 262, -40], [211, 382, -22], [192, 340, -33], [182, 313, -42], [175, 290, -49], [192, 406, -27], [162, 386, -39], [142, 372, -45], [126, 356, -49]]","(126, 262, 239, 229)","(245, 376)"
60,"[[257, 491, 0], [292, 464, -19], [315, 424, -29], [338, 395, -38], [366, 385, -46], [266, 370, -18], [273, 324, -31], [275, 295, -41], [274, 271, -49], [237, 370, -19], [232, 320, -29], [228, 288, -37], [223, 262, -43], [212, 382, -23], [193, 341, -34], [183, 314, -44], [175, 291, -50], [194, 406, -29], [163, 386, -40], [143, 372, -46], [127, 357, -50]]","(127, 262, 239, 229)","(246, 376)"
61,"[[267, 490, 0], [302, 461, -19], [322, 418, -29], [343, 387, -38], [370, 372, -46], [269, 367, -17], [271, 321, -29], [271, 293, -38], [268, 269, -45], [239, 370, -18], [230, 321, -27], [224, 290, -35], [218, 265, -40], [216, 385, -21], [193, 345, -32], [179, 321, -42], [170, 298, -48], [199, 410, -27], [166, 393, -39], [145, 380, -45], [128, 366, -49]]","(128, 265, 242, 225)","(249, 377)"
62,"[[270, 490, 0], [304, 460, -19], [322, 416, -28], [341, 384, -36], [367, 369, -44], [268, 367, -16], [269, 320, -27], [268, 292, -36], [265, 269, -43], [238, 371, -17], [228, 322, -25], [221, 291, -33], [214, 266, -38], [216, 386, -20], [192, 347, -31], [178, 323, -41], [167, 301, -47], [200, 412, -26], [167, 395, -37], [145, 384, -44], [127, 371, -48]]","(127, 266, 240, 224)","(247, 378)"
63,"[[278, 490, 0], [311, 458, -18], [327, 414, -27], [344, 379, -34], [368, 361, -42], [270, 367, -17], [268, 321, -28], [264, 293, -36], [259, 270, -43], [240, 372, -18], [226, 324, -26], [216, 294, -33], [207, 270, -38], [218, 389, -21], [191, 352, -31], [175, 329, -41], [162, 308, -47], [204, 415, -26], [169, 401, -38], [146, 392, -45], [126, 381, -49]]","(126, 270, 242, 220)","(247, 380)"
